%time,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.position17
1.49743196003001E+018,21.7217407227,-16.8561477661,4.7835125923,50,37.5273284912,17.7469806671,13.049996376,51.4462547302,46.852935791,11.5571451187,45.741268158,40.6671905518,2.0051136017,39.5487709045,43.5455284119,5.075712204,18.1314048767,9.184466362
1.49743196003924E+018,21.7217407227,-16.8561477661,4.7835125923,50,38.2063293457,18.6096229553,13.049996376,51.4462547302,46.852935791,11.5571451187,45.741268158,40.6671905518,2.0051136017,39.5487709045,43.5455284119,5.075712204,18.1314048767,9.184466362
1.49743196004851E+018,21.7217407227,-16.8561477661,4.7835125923,50,39.1116790771,18.6096229553,13.049996376,52.2626838684,46.852935791,11.5571451187,46.5725402832,40.6671905518,2.0051136017,39.5487709045,43.5455284119,5.075712204,18.1314048767,9.184466362
1.49743196005775E+018,21.7217407227,-16.8561477661,4.7835125923,50,39.1116790771,18.6096229553,13.049996376,52.2626838684,46.852935791,11.5571451187,46.5725402832,40.6671905518,2.0051136017,40.0763092041,44.2682914734,3.6242859364,18.1314048767,9.184466362
1.49743196006698E+018,23.4886932373,-16.8561477661,4.7835125923,50,40.0170249939,18.6096229553,13.049996376,51.4462547302,46.852935791,11.5571451187,46.5725402832,40.6671905518,2.0051136017,40.0763092041,44.2682914734,3.6242859364,18.1314048767,9.184466362
1.49743196007626E+018,25.2556533813,-16.8561477661,4.7835125923,50,40.0170249939,18.6096229553,13.049996376,50.629825592,46.852935791,11.5571451187,46.5725402832,40.6671905518,2.0051136017,40.0763092041,45.0943069458,2.8985700607,18.1314048767,9.184466362
1.49743196008563E+018,27.9060897827,-16.8561477661,4.7835125923,50,40.0170249939,20.3349094391,18.4288291931,48.996963501,37.8882369995,11.5571451187,46.5725402832,40.6671905518,2.0051136017,40.0763092041,45.5073165894,1.4471439123,18.1314048767,9.184466362
1.49743196009483E+018,28.78956604,-16.8561477661,4.7835125923,50,40.0170249939,20.3349094391,21.1182460785,48.996963501,35.6470565796,11.5571451187,46.5725402832,40.6671905518,2.0051136017,40.0763092041,45.0943069458,0.7214280963,18.1314048767,9.184466362
1.49743196010419E+018,28.78956604,-16.8561477661,4.7835125923,50,41.8277244568,20.3349094391,21.1182460785,48.996963501,35.6470565796,14.4599981308,46.5725402832,40.6671905518,2.0051136017,40.0763092041,45.0943069458,-0.0042877458,18.1314048767,9.184466362
1.49743196011345E+018,29.6730422974,-16.8561477661,4.7835125923,50,41.8277244568,21.1975460052,21.1182460785,48.996963501,35.6470565796,15.5485658646,46.5725402832,39.0796852112,2.0051136017,40.7796936035,45.0943069458,-0.7299981713,18.1314048767,9.5790300369
1.49743196012268E+018,30.3356552124,-16.8561477661,4.7835125923,50,41.8277244568,21.1975460052,21.1182460785,48.996963501,35.6470565796,16.9999980927,46.5725402832,39.0796852112,2.0051136017,40.7796936035,45.0943069458,-0.7299981713,18.1314048767,9.5790300369
1.49743196013202E+018,31.2191314697,-16.8561477661,4.7835125923,50,42.7330703735,21.1975460052,21.1182460785,48.996963501,35.6470565796,16.9999980927,46.5725402832,39.0796852112,2.0051136017,40.7796936035,45.0943069458,-2.181429863,18.1314048767,9.5790300369
1.49743196014126E+018,31.2191314697,-16.2968826294,4.7835125923,50,42.7330703735,21.1975460052,26.4970588684,48.996963501,35.6470565796,18.4514293671,46.5725402832,39.8734359741,2.0051136017,40.7796936035,45.0943069458,-2.9071457386,18.1314048767,9.5790300369
1.49743196015052E+018,31.2191314697,-16.2968826294,4.7835125923,50,43.6384048462,21.1975460052,26.4970588684,48.996963501,35.6470565796,19.9028606415,46.5725402832,39.0796852112,2.0051136017,40.7796936035,45.0943069458,-3.6328561306,18.1314048767,9.5790300369
1.49743196015987E+018,31.2191314697,-15.1783466339,4.7835125923,50,44.5437545776,21.1975460052,29.1864757538,48.996963501,35.6470565796,21.3542823792,46.5725402832,39.0796852112,4.1316218376,40.7796936035,44.2682914734,-5.0842876434,18.1314048767,9.9735927582
1.49743196016925E+018,31.2191314697,-14.6190881729,4.7835125923,50,45.4491043091,21.1975460052,31.8758926392,48.996963501,29.670583725,22.8057136536,48.2350883484,39.0796852112,4.1316218376,40.7796936035,44.2682914734,-5.6285719872,18.1314048767,9.9735927582
1.49743196017832E+018,31.2191314697,-14.0598211288,4.7835125923,50,45.4491043091,21.1975460052,31.8758926392,48.996963501,26.682352066,24.257144928,48.2350883484,39.0796852112,4.1316218376,40.7796936035,43.8552856445,-6.3542876244,18.1314048767,9.9735927582
1.49743196018758E+018,31.2191314697,-13.5005531311,4.7835125923,50,46.3544502258,21.1975460052,34.5652885437,48.996963501,23.6941108704,25.7085762024,48.2350883484,39.0796852112,5.1948800087,40.7796936035,43.5455284119,-7.0799980164,18.1314048767,9.9735927582
1.49743196019699E+018,28.78956604,-13.5005531311,4.7835125923,50,46.3544502258,22.922832489,34.5652885437,48.996963501,26.682352066,25.7085762024,48.2350883484,39.0796852112,5.1948800087,40.7796936035,43.5455284119,-8.5314302445,17.3666725159,9.9735927582
1.49743196020623E+018,27.9060897827,-13.5005531311,4.7835125923,50,47.2597999573,22.922832489,34.5652885437,47.3641052246,23.6941108704,27.1599979401,48.2350883484,40.6671905518,5.1948800087,40.7796936035,43.8552856445,-9.2571458817,17.3666725159,10.3681564331
1.49743196021541E+018,27.022605896,-13.5005531311,4.7835125923,50,47.2597999573,22.922832489,34.5652885437,47.3641052246,23.6941108704,27.1599979401,48.2350883484,40.6671905518,5.1948800087,40.7796936035,43.8552856445,-9.9828557968,17.3666725159,10.3681564331
1.49743196022462E+018,26.1391296387,-13.5005531311,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,46.5476875305,23.6941108704,25.7085762024,48.2350883484,41.4609413147,5.1948800087,40.7796936035,44.2682914734,-10.708571434,17.3666725159,10.3681564331
1.49743196023386E+018,26.1391296387,-13.5005531311,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,46.5476875305,23.6941108704,25.7085762024,48.2350883484,41.4609413147,5.1948800087,40.7796936035,44.6813011169,-10.708571434,17.3666725159,10.3681564331
1.49743196024314E+018,26.1391296387,-13.5005531311,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,46.5476875305,23.6941108704,25.7085762024,48.2350883484,42.2546844482,5.1948800087,40.7796936035,45.5073165894,-10.708571434,17.3666725159,10.3681564331
1.49743196025241E+018,26.1391296387,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,46.5476875305,23.6941108704,25.7085762024,49.0663642883,42.2546844482,5.1948800087,40.7796936035,45.9203262329,-10.708571434,17.3666725159,10.3681564331
1.49743196026166E+018,28.78956604,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,46.5476875305,23.6941108704,25.7085762024,49.0663642883,43.0484390259,5.1948800087,40.0763092041,45.5073165894,-10.708571434,17.3666725159,10.3681564331
1.49743196027099E+018,29.6730422974,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,46.5476875305,23.6941108704,25.7085762024,50.7289123535,43.0484390259,5.1948800087,40.0763092041,45.9203262329,-12.1600008011,17.3666725159,10.7627191544
1.49743196028016E+018,30.3356552124,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,34.5652885437,48.1805343628,17.7176399231,28.6114292145,50.7289123535,41.4609413147,5.1948800087,40.0763092041,46.3333358765,-12.1600008011,17.3666725159,10.7627191544
1.4974319602894E+018,30.3356552124,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,39.9441223145,48.996963501,17.7176399231,28.6114292145,51.5601768494,40.6671905518,5.1948800087,40.0763092041,46.3333358765,-12.1600008011,17.3666725159,10.7627191544
1.49743196029871E+018,30.3356552124,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,39.9441223145,49.8133964539,17.7176399231,28.6114292145,51.5601768494,40.6671905518,5.1948800087,40.0763092041,46.3333358765,-12.1600008011,17.3666725159,10.7627191544
1.49743196030797E+018,30.3356552124,-14.6190881729,8.7840118408,50,47.2597999573,23.7854766846,42.633518219,49.8133964539,17.7176399231,28.6114292145,52.3914489746,39.8734359741,5.1948800087,40.0763092041,46.3333358765,-12.1600008011,17.3666725159,10.7627191544
1.49743196031726E+018,28.78956604,-14.6190881729,8.7840118408,50,48.165145874,23.7854766846,39.9441223145,49.8133964539,17.7176399231,28.6114292145,52.3914489746,39.8734359741,5.1948800087,40.0763092041,46.3333358765,-12.1600008011,17.3666725159,10.7627191544
1.49743196032652E+018,28.78956604,-14.6190881729,8.7840118408,50,48.165145874,23.7854766846,39.9441223145,49.8133964539,17.7176399231,28.6114292145,52.3914489746,40.6671905518,5.1948800087,40.7796936035,46.3333358765,-12.1600008011,17.3666725159,10.7627191544
1.49743196033588E+018,28.78956604,-14.6190881729,8.7840118408,50,48.165145874,23.7854766846,39.9441223145,49.8133964539,17.7176399231,28.6114292145,52.3914489746,40.6671905518,6.2581381798,40.7796936035,45.5073165894,-12.1600008011,17.3666725159,10.7627191544
1.4974319603451E+018,29.6730422974,-14.6190881729,8.7840118408,50,48.165145874,23.7854766846,39.9441223145,49.8133964539,17.7176399231,28.6114292145,52.3914489746,41.4609413147,6.2581381798,40.7796936035,45.0943069458,-12.1600008011,17.3666725159,10.7627191544
1.49743196035437E+018,29.6730422974,-14.6190881729,8.7840118408,50,48.165145874,23.7854766846,39.9441223145,49.8133964539,17.7176399231,28.6114292145,52.3914489746,42.2546844482,6.2581381798,40.7796936035,45.0943069458,-12.1600008011,17.3666725159,10.7627191544
1.49743196036377E+018,30.3356552124,-14.6190881729,8.7840118408,50,49.0704956055,23.7854766846,39.9441223145,50.629825592,17.7176399231,28.6114292145,52.3914489746,42.2546844482,6.2581381798,40.7796936035,44.6813011169,-13.6114301682,15.8372077942,10.7627191544
1.49743196037307E+018,31.2191314697,-14.6190881729,8.7840118408,50,49.0704956055,23.7854766846,39.9441223145,50.629825592,17.7176399231,28.6114292145,54.0539970398,42.2546844482,6.2581381798,40.7796936035,44.6813011169,-13.6114301682,15.8372077942,10.7627191544
1.49743196038236E+018,32.1026077271,-14.6190881729,4.7835125923,50,49.0704956055,23.7854766846,39.9441223145,50.629825592,17.7176399231,31.5142822266,54.8852729797,42.2546844482,8.3846464157,40.7796936035,44.2682914734,-14.3371458054,15.8372077942,10.7627191544
1.49743196039169E+018,33.8695678711,-14.0598211288,4.7835125923,50,49.0704956055,23.7854766846,39.9441223145,50.629825592,17.7176399231,31.5142822266,54.8852729797,43.8421897888,8.3846464157,40.7796936035,43.8552856445,-14.3371458054,15.8372077942,10.7627191544
1.49743196040097E+018,34.7530441284,-14.0598211288,2.497508049,50,49.0704956055,23.7854766846,39.9441223145,50.629825592,17.7176399231,31.5142822266,54.8852729797,43.8421897888,8.3846464157,40.7796936035,43.5455284119,-14.3371458054,15.8372077942,10.7627191544
1.49743196041025E+018,35.6365203857,-14.0598211288,2.497508049,50,50.8811798096,23.7854766846,39.9441223145,51.4462547302,17.7176399231,32.965713501,54.8852729797,43.8421897888,9.4479045868,40.7796936035,43.132522583,-14.3371458054,15.8372077942,10.7627191544
1.49743196041955E+018,36.5200042725,-14.0598211288,2.497508049,50,49.9758453369,23.7854766846,39.9441223145,51.4462547302,17.7176399231,32.965713501,54.8852729797,43.8421897888,9.4479045868,41.4830780029,43.132522583,-14.3371458054,15.8372077942,10.7627191544
1.49743196042882E+018,37.4034805298,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,39.9441223145,51.4462547302,17.7176399231,32.965713501,54.8852729797,43.8421897888,9.4479045868,41.4830780029,43.132522583,-14.3371458054,15.8372077942,10.7627191544
1.49743196043811E+018,39.1704330444,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,39.9441223145,51.4462547302,17.7176399231,32.965713501,54.8852729797,43.8421897888,9.4479045868,41.4830780029,43.132522583,-14.3371458054,15.8372077942,10.7627191544
1.49743196044738E+018,40.0539169312,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,42.633518219,51.4462547302,17.7176399231,32.965713501,56.5478210449,43.8421897888,9.4479045868,41.4830780029,43.132522583,-14.3371458054,15.8372077942,10.7627191544
1.49743196045672E+018,41.8208694458,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,42.633518219,52.2626838684,17.7176399231,32.965713501,56.5478210449,43.8421897888,9.4479045868,41.4830780029,43.132522583,-14.3371458054,15.0724754333,10.7627191544
1.49743196046603E+018,42.7043533325,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,42.633518219,52.2626838684,17.7176399231,32.965713501,56.5478210449,43.8421897888,9.4479045868,41.4830780029,41.893497467,-14.3371458054,15.0724754333,10.7627191544
1.49743196047539E+018,43.5878295898,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,42.633518219,52.2626838684,14.7294082642,32.965713501,57.1712684631,43.8421897888,9.4479045868,41.4830780029,41.4804878235,-14.3371458054,15.0724754333,11.1572828293
1.4974319604847E+018,45.1339187622,-14.0598211288,2.497508049,50,50.8811798096,24.6481132507,42.633518219,53.8955345154,14.7294082642,35.8685760498,58.0025405884,43.8421897888,9.4479045868,41.4830780029,41.0674819946,-12.8857164383,15.0724754333,11.1572828293
1.49743196049402E+018,46.9008712769,-14.0598211288,-2.0745007992,50,50.8811798096,24.6481132507,42.633518219,54.7119636536,14.7294082642,35.8685760498,58.8338165283,43.8421897888,10.5111627579,41.4830780029,41.0674819946,-12.1600008011,15.0724754333,11.1572828293
1.49743196050329E+018,46.9008712769,-14.0598211288,-2.0745007992,50,50.8811798096,24.6481132507,42.633518219,55.5283927917,14.7294082642,37.3199958801,59.6650924683,43.8421897888,10.5111627579,41.4830780029,40.6544723511,-12.1600008011,15.0724754333,11.1572828293
1.4974319605125E+018,47.7843475342,-14.0598211288,-4.3604879379,50,50.8811798096,24.6481132507,42.633518219,55.5283927917,14.7294082642,35.8685760498,59.6650924683,45.2312507629,10.5111627579,41.4830780029,39.828453064,-12.1600008011,15.0724754333,11.1572828293
1.49743196052186E+018,48.6678314209,-14.0598211288,-4.3604879379,50,50.8811798096,25.5107555389,42.633518219,55.5283927917,14.7294082642,37.3199958801,59.6650924683,45.2312507629,10.5111627579,41.4830780029,39.4154472351,-12.1600008011,15.0724754333,11.1572828293
1.49743196053113E+018,48.6678314209,-14.0598211288,-6.6464924812,50,50.8811798096,25.5107555389,42.633518219,55.5283927917,20.7058811188,35.8685760498,59.6650924683,45.2312507629,10.5111627579,41.4830780029,39.0024375916,-10.708571434,14.498922348,11.1572828293
1.49743196054042E+018,49.5513076782,-14.0598211288,-6.6464924812,50,50.8811798096,25.5107555389,42.633518219,55.5283927917,20.7058811188,35.8685760498,59.6650924683,44.4375,10.5111627579,40.0763092041,39.0024375916,-9.9828557968,14.498922348,11.1572828293
1.49743196054961E+018,50.4347839355,-12.941286087,-11.2184839249,50,50.8811798096,25.5107555389,42.633518219,55.5283927917,23.6941108704,37.3199958801,61.3276405334,44.4375,10.5111627579,40.0763092041,39.0024375916,-9.2571458817,14.498922348,11.1572828293
1.49743196055887E+018,52.2017440796,-12.382019043,-15.7904930115,50,50.8811798096,23.7854766846,42.633518219,55.5283927917,23.6941108704,37.3199958801,62.1589012146,44.4375,10.5111627579,40.0763092041,37.7634162903,-8.5314302445,14.498922348,11.1572828293
1.49743196056809E+018,53.9686889648,-12.382019043,-20.3624839783,50,50.8811798096,23.7854766846,42.633518219,55.5283927917,26.682352066,38.4085769653,62.9901771545,44.4375,10.5111627579,40.0763092041,37.0406494141,-7.0799980164,14.498922348,11.1572828293
1.49743196057726E+018,55.7356491089,-11.8227519989,-24.9344940186,50,50.8811798096,23.7854766846,42.633518219,55.5283927917,26.682352066,39.8599967957,63.8214492798,44.4375,10.5111627579,40.0763092041,36.2146339417,-6.3542876244,13.7342014313,11.1572828293
1.49743196058646E+018,56.6191329956,-11.8227519989,-29.5064849854,50,50.8811798096,23.7854766846,42.633518219,54.7119636536,26.682352066,39.8599967957,64.6527252197,44.4375,12.6376714706,40.0763092041,35.8016281128,-5.0842876434,13.7342014313,11.1572828293
1.49743196059558E+018,58.165222168,-11.2634849548,-33.5069847107,50,50.8811798096,23.7854766846,42.633518219,54.7119636536,26.682352066,41.3114280701,64.6527252197,44.4375,12.6376714706,40.0763092041,34.9756088257,-2.9071457386,13.7342014313,11.1572828293
1.49743196060489E+018,58.165222168,-11.2634849548,-38.078994751,50,50.8811798096,23.7854766846,42.633518219,54.7119636536,26.682352066,42.7628593445,65.4840011597,44.4375,12.6376714706,40.0763092041,34.1495933533,-0.7299981713,13.7342014313,11.1572828293
1.4974319606141E+018,59.0486907959,-11.2634849548,-42.6509857178,50,50.8811798096,23.7854766846,42.633518219,54.7119636536,26.682352066,42.7628593445,65.4840011597,46.0249977112,13.7009296417,40.0763092041,32.9105682373,2.8985700607,13.7342014313,11.1572828293
1.49743196062334E+018,59.9321746826,-11.2634849548,-44.9369888306,50,50.8811798096,23.7854766846,42.633518219,54.7119636536,26.682352066,44.2142944336,66.3152770996,46.0249977112,14.7641878128,40.0763092041,31.6715431213,5.8014278412,13.7342014313,11.1572828293
1.49743196063262E+018,60.8156509399,-11.2634849548,-49.5089797974,50,50.8811798096,23.7854766846,45.3229370117,54.7119636536,32.6588134766,45.6657142639,67.1465454102,46.0249977112,14.7641878128,40.0763092041,30.8455295563,8.5228595734,13.7342014313,11.1572828293
1.49743196064185E+018,60.8156509399,-10.1449584961,-54.0809898376,50,50.8811798096,22.922832489,45.3229370117,54.7119636536,35.6470565796,47.1171455383,68.8090820312,45.2312507629,15.8274374008,38.8453865051,29.7097549438,11.4257173538,13.7342014313,11.1572828293
1.49743196065105E+018,60.8156509399,-10.1449584961,-56.3669929504,50,50.8811798096,22.922832489,45.3229370117,53.8955345154,35.6470565796,48.5685768127,69.6403579712,45.2312507629,16.6248855591,38.8453865051,28.4707317352,14.3285703659,13.7342014313,11.1572828293
1.49743196066027E+018,60.8156509399,-10.1449584961,-58.6529808044,50,50.8811798096,22.922832489,45.3229370117,53.8955345154,35.6470565796,50.0200080872,69.6403579712,44.4375,17.6881351471,38.1420021057,27.2317085266,16.5057182312,13.7342014313,11.1572828293
1.49743196066957E+018,60.8156509399,-10.1449584961,-60.9389877319,50,50.8811798096,22.922832489,45.3229370117,53.8955345154,35.6470565796,51.4714279175,70.2638168335,44.4375,18.7513942719,37.4386138916,26.4056911469,17.7757167816,13.7342014313,11.1572828293
1.49743196067878E+018,60.8156509399,-10.1449584961,-63.2249908447,50,50.8811798096,22.922832489,45.3229370117,53.8955345154,35.6470565796,52.9228591919,70.2638168335,45.2312507629,19.8146514893,36.7352333069,25.5796756744,19.2271442413,13.7342014313,11.1572828293
1.49743196068807E+018,62.582611084,-10.1449584961,-65.5109939575,50,50.8811798096,22.0601902008,45.3229370117,53.8955345154,35.6470565796,54.374294281,71.0950927734,45.2312507629,20.877910614,36.0318489075,24.753660202,20.6785755157,13.7342014313,11.1572828293
1.49743196069733E+018,62.582611084,-10.1449584961,-65.5109939575,50,51.7865257263,22.0601902008,45.3229370117,53.8955345154,40.8764648438,54.374294281,71.0950927734,46.0249977112,21.941160202,35.3284606934,24.0308952332,22.1300010681,13.7342014313,10.7627191544
1.49743196070661E+018,62.582611084,-10.1449584961,-65.5109939575,50,51.7865257263,22.0601902008,45.3229370117,53.8955345154,40.8764648438,55.8257141113,71.0950927734,46.8187484741,21.941160202,34.6250801086,23.2048778534,23.5814342499,13.7342014313,10.7627191544
1.49743196071586E+018,62.582611084,-11.2634849548,-65.5109939575,50,51.7865257263,22.0601902008,45.3229370117,53.8955345154,40.8764648438,57.2771453857,71.0950927734,46.8187484741,23.0044174194,33.9216957092,22.7918682098,24.307144165,13.7342014313,10.7627191544
1.49743196072511E+018,62.582611084,-12.941286087,-65.5109939575,50,51.7865257263,22.0601902008,47.3399887085,53.8955345154,40.8764648438,57.2771453857,71.0950927734,47.6124992371,24.0676765442,33.2183074951,22.3788661957,25.0328598022,13.7342014313,10.7627191544
1.49743196073435E+018,62.582611084,-14.6190881729,-60.9389877319,50,51.7865257263,22.0601902008,47.3399887085,53.8955345154,40.8764648438,58.7285766602,71.0950927734,47.6124992371,24.0676765442,32.5149230957,21.5528469086,25.7585754395,13.7342014313,10.7627191544
1.49743196074358E+018,62.582611084,-16.2968826294,-56.3669929504,50,52.4655418396,22.0601902008,47.3399887085,53.8955345154,40.8764648438,58.7285766602,71.0950927734,48.40625,25.1309337616,31.1081562042,21.1398391724,27.2100009918,13.7342014313,10.3681564331
1.49743196075274E+018,62.582611084,-18.3941268921,-51.7949867249,50,52.4655418396,22.0601902008,47.3399887085,53.8955345154,40.8764648438,60.1800079346,70.2638168335,48.40625,26.194185257,30.4047698975,19.900812149,27.935716629,13.7342014313,10.3681564331
1.49743196076195E+018,62.582611084,-20.6311950684,-49.5089797974,50,52.4655418396,22.0601902008,47.3399887085,53.8955345154,40.8764648438,61.2685775757,70.2638168335,49.1999969482,27.2574424744,29.7013835907,19.0748004913,29.2057170868,13.7342014313,10.3681564331
1.49743196077123E+018,60.8156509399,-22.3089981079,-44.9369888306,50,52.4655418396,22.0601902008,47.3399887085,53.0791053772,40.8764648438,62.7200088501,70.2638168335,49.9937477112,28.3207015991,28.998003006,17.835773468,30.6571445465,13.7342014313,10.3681564331
1.49743196078037E+018,59.9321746826,-23.4275245667,-44.9369888306,50,54.2762374878,22.0601902008,47.3399887085,53.0791053772,40.8764648438,64.1714324951,70.2638168335,49.9937477112,29.3839511871,28.4704608917,17.1130104065,32.1085739136,13.7342014313,10.3681564331
1.49743196078958E+018,59.9321746826,-24.5460586548,-42.6509857178,50,55.1815872192,23.7854766846,47.3399887085,53.0791053772,40.8764648438,64.1714324951,70.2638168335,50.7875022888,29.3839511871,27.7670783997,16.2869949341,32.8342895508,13.7342014313,10.3681564331
1.49743196079876E+018,59.0486907959,-25.1053256989,-42.6509857178,50,55.1815872192,23.7854766846,47.3399887085,53.0791053772,40.8764648438,65.6228637695,71.0950927734,51.5812492371,30.4472084045,27.0636940002,15.8739852905,33.5600013733,13.7342014313,10.3681564331
1.49743196080798E+018,59.0486907959,-25.6645927429,-40.3649978638,50,55.1815872192,24.6481132507,47.3399887085,53.0791053772,40.8764648438,65.6228637695,71.0950927734,52.375,30.4472084045,26.3603076935,15.460975647,34.2857170105,13.7342014313,10.3681564331
1.49743196081717E+018,59.0486907959,-26.0840377808,-40.3649978638,50,55.1815872192,26.3733997345,47.3399887085,53.0791053772,40.8764648438,67.0742950439,71.0950927734,52.375,31.5104675293,25.6569213867,15.460975647,35.0114326477,13.7342014313,9.9735927582
1.49743196082642E+018,59.0486907959,-26.6433048248,-38.078994751,50,55.1815872192,27.2360363007,47.3399887085,53.0791053772,40.8764648438,67.0742950439,71.0950927734,52.375,31.5104675293,25.6569213867,15.460975647,35.7371482849,13.7342014313,9.9735927582
1.49743196083573E+018,59.0486907959,-27.2025718689,-35.7929878235,50,55.1815872192,28.0986785889,47.3399887085,53.0791053772,40.8764648438,67.0742950439,69.6403579712,52.375,31.5104675293,24.953540802,15.460975647,36.4628639221,13.7342014313,9.9735927582
1.49743196084501E+018,57.2817459106,-27.2025718689,-31.2209968567,50,55.1815872192,29.8239650726,47.3399887085,53.0791053772,40.8764648438,67.0742950439,69.6403579712,52.375,31.5104675293,24.953540802,15.460975647,36.4628639221,12.9694671631,9.9735927582
1.49743196085427E+018,56.6191329956,-27.761838913,-29.5064849854,50,55.1815872192,30.4709453583,47.3399887085,54.7119636536,40.8764648438,67.0742950439,68.8090820312,52.375,31.5104675293,24.2501544952,15.460975647,37.1885681152,12.9694671631,9.9735927582
