%time,field.sensors0.values0,field.sensors0.values1,field.sensors0.values2,field.sensors0.values3,field.sensors0.values4,field.sensors0.values5,field.sensors0.values6,field.sensors0.values7,field.sensors0.values8,field.sensors0.values9,field.sensors0.values10,field.sensors0.values11,field.sensors0.values12,field.sensors0.values13,field.sensors0.values14,field.sensors0.values15,field.sensors0.values16,field.sensors0.values17,field.sensors0.values18,field.sensors0.values19,field.sensors0.values20,field.sensors0.values21,field.sensors0.values22,field.sensors0.values23,field.sensors0.values24,field.sensors0.values25,field.sensors0.values26,field.sensors0.values27,field.sensors0.values28,field.sensors0.values29,field.sensors0.values30,field.sensors0.values31,field.sensors0.values32,field.sensors0.values33,field.sensors0.values34,field.sensors0.values35,field.sensors0.values36,field.sensors0.values37,field.sensors0.values38,field.sensors0.values39,field.sensors0.values40,field.sensors0.values41,field.sensors0.values42,field.sensors0.values43,field.sensors0.values44,field.sensors0.values45,field.sensors0.values46,field.sensors0.values47,field.sensors0.values48,field.sensors0.values49,field.sensors0.values50,field.sensors0.values51,field.sensors0.values52,field.sensors0.values53,field.sensors0.values54,field.sensors0.values55,field.sensors0.values56,field.sensors0.values57,field.sensors0.values58,field.sensors0.values59,field.sensors0.values60,field.sensors0.values61,field.sensors0.values62,field.sensors0.values63
1.49743294021698E+018,62,0,0,0,0,21,11,58,217,0,114,0,0,426,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,1393,505,0,0,0,0,1,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294022332E+018,67,1,3,0,0,18,14,54,223,0,115,0,0,427,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,1394,505,0,0,0,0,1,0,0,0,0,4,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294022983E+018,64,0,1,0,0,19,11,59,221,0,109,0,0,426,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,1396,498,0,0,0,0,3,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329402363E+018,64,3,4,0,0,20,12,59,218,0,113,0,0,432,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,1394,500,0,0,0,0,0,0,0,0,0,4,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294024255E+018,66,1,1,0,0,17,15,53,226,0,119,0,0,426,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,1404,498,0,0,0,0,0,0,0,0,0,5,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294024894E+018,64,8,2,0,0,20,14,56,223,0,117,0,0,433,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,1401,503,0,0,0,0,2,0,0,0,0,10,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294025542E+018,64,8,7,0,0,20,18,56,222,0,113,0,0,434,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,1403,499,0,0,0,0,0,0,0,0,0,18,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294026168E+018,64,7,5,0,0,21,17,63,220,0,112,0,0,435,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,1400,500,0,0,0,0,5,0,0,0,0,24,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294026821E+018,64,5,9,0,0,17,19,63,217,0,109,0,0,440,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,1402,501,0,0,0,0,2,0,0,0,0,32,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294027454E+018,64,12,7,0,0,16,25,61,200,0,105,0,0,436,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,1400,493,0,0,0,0,5,0,0,0,0,36,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294028098E+018,64,14,6,0,0,19,24,72,193,0,108,0,0,434,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,1402,491,0,0,0,0,8,0,0,0,0,37,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294028728E+018,66,12,10,0,0,17,26,69,196,0,102,0,0,433,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,1406,485,0,0,0,0,9,0,0,0,0,45,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294029352E+018,64,9,9,0,0,19,24,69,191,0,98,0,0,426,11,10,0,0,0,0,0,0,0,61,0,0,0,0,0,29,0,0,1405,485,0,0,0,0,5,0,0,0,0,41,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294029995E+018,67,18,11,0,0,19,27,75,199,0,103,0,0,420,8,9,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,1405,486,0,0,0,0,6,0,0,0,0,44,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294030627E+018,65,19,12,0,0,17,25,83,209,0,98,0,0,418,9,9,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,1407,492,0,0,0,0,11,0,0,0,0,39,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294031283E+018,66,26,15,0,0,21,23,85,230,0,98,0,0,417,7,10,0,0,0,0,0,0,0,413,0,0,0,0,0,29,0,0,1408,488,0,0,0,0,9,0,0,0,0,32,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294031916E+018,67,33,18,0,0,20,25,96,260,0,98,0,0,433,7,10,0,0,0,0,0,0,0,573,0,0,0,0,0,29,0,0,1415,488,0,0,0,0,11,0,0,0,0,24,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294032553E+018,65,48,18,0,0,20,21,101,277,0,96,0,0,440,6,10,0,0,0,0,0,0,0,669,0,0,0,0,0,29,0,0,1414,487,0,0,0,0,11,0,0,0,0,17,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294033179E+018,68,50,23,0,0,17,28,103,291,0,92,0,0,434,5,8,0,0,0,0,0,0,0,799,0,0,0,0,0,29,0,0,1419,489,0,0,0,0,8,0,0,0,0,15,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294033823E+018,65,53,21,0,0,19,29,115,303,0,92,0,0,451,3,10,0,0,0,0,0,0,0,912,0,0,0,0,0,29,0,0,1428,486,0,0,0,0,9,0,0,0,0,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329403447E+018,67,51,21,0,0,14,30,131,310,0,98,0,0,459,4,11,0,0,0,0,0,0,0,991,0,0,0,0,0,29,0,0,1432,487,0,0,0,0,11,0,0,0,0,13,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294035103E+018,65,51,26,0,0,18,32,136,320,0,101,0,0,467,9,13,0,0,0,0,0,0,0,1117,0,0,0,0,0,29,0,0,1434,493,0,0,0,0,11,0,0,0,0,9,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294035718E+018,65,54,23,0,0,20,31,142,316,0,100,0,0,465,10,13,0,0,0,0,0,0,0,1213,0,0,0,0,0,29,0,0,1441,491,0,0,0,0,10,0,0,0,0,7,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294036356E+018,67,54,29,0,0,15,30,148,327,0,98,0,0,463,11,9,0,0,0,0,0,0,0,1308,0,0,0,0,0,29,0,0,1442,493,0,0,0,0,12,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329403698E+018,66,54,20,0,0,21,29,145,314,0,98,0,0,467,10,14,0,0,0,0,0,0,0,1341,0,0,0,0,0,29,0,0,1443,499,0,0,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294037627E+018,67,53,21,0,0,19,30,143,308,0,100,0,0,466,11,10,0,0,0,0,0,0,0,1432,0,0,0,0,0,28,0,0,1447,500,0,0,0,0,5,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329403826E+018,66,55,24,0,0,19,32,143,290,0,96,0,0,471,8,16,0,0,0,0,0,0,0,1469,0,0,0,0,0,0,0,0,1447,511,0,0,0,0,7,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294038918E+018,68,47,26,0,0,18,34,142,272,0,95,0,0,469,7,14,0,0,0,0,0,0,0,1503,0,0,0,0,0,12,0,0,1448,512,0,0,0,0,6,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294039554E+018,68,47,25,0,0,17,32,138,251,0,96,0,0,461,7,12,0,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,1455,515,0,0,0,0,6,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294040199E+018,66,52,18,0,0,19,31,139,221,0,94,0,0,461,8,14,0,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,1452,521,0,0,0,0,2,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294040828E+018,67,51,13,0,0,21,31,130,202,0,92,0,0,455,8,11,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,1459,526,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294041468E+018,67,54,14,0,0,21,25,130,185,0,87,0,0,445,6,13,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,1462,528,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294042103E+018,69,38,14,0,0,18,24,116,177,0,83,0,0,435,9,13,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,1464,533,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294042755E+018,67,46,11,0,0,21,23,107,175,0,89,0,0,429,10,11,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,1467,535,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294043417E+018,66,43,9,0,0,24,28,111,167,0,91,0,0,430,11,14,0,0,0,0,0,0,0,1629,0,0,0,0,0,0,0,0,1461,539,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294044059E+018,68,42,10,0,0,21,24,109,173,0,73,0,0,428,10,11,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,1467,538,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294044696E+018,66,43,8,0,0,23,20,114,171,0,89,0,0,426,9,14,0,0,0,0,0,0,0,1725,0,0,0,0,0,0,0,0,1464,540,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294045321E+018,70,41,9,0,0,22,24,110,165,0,93,0,0,422,11,12,0,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,1462,545,3,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329404598E+018,66,44,4,0,0,21,21,112,157,0,74,0,0,422,10,10,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1464,543,7,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329404662E+018,69,38,6,0,0,22,20,109,158,0,69,0,0,421,8,14,0,0,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,1458,550,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294047253E+018,69,34,5,0,0,21,19,104,148,0,65,0,0,420,11,13,0,0,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,1457,551,1,0,0,0,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294047895E+018,59,32,0,0,0,22,17,103,147,0,59,0,0,411,8,16,0,0,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,1454,553,2,0,0,0,2,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329404852E+018,62,26,0,0,0,21,18,96,147,0,61,0,0,409,12,12,0,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,1449,557,2,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294049166E+018,62,25,0,0,0,23,14,90,137,0,56,0,0,392,10,15,0,0,0,0,0,0,0,1725,0,0,0,0,0,0,0,0,1450,559,3,0,0,0,3,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294049804E+018,62,17,0,0,0,21,18,86,140,0,56,0,0,394,7,15,0,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,1445,565,2,0,0,0,2,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294050443E+018,62,19,0,0,0,20,17,81,135,0,55,0,0,383,7,11,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,1440,562,2,0,0,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329405109E+018,60,15,0,0,0,22,14,80,133,0,54,0,0,379,8,13,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,1428,562,1,0,0,0,3,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294051717E+018,64,16,0,0,0,19,15,76,133,0,59,0,0,382,9,11,0,0,0,0,0,0,0,1501,0,0,0,0,0,0,0,0,1425,559,2,0,0,0,6,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294052377E+018,62,19,0,0,0,21,16,80,133,0,57,0,0,381,6,12,0,0,0,0,0,0,0,1501,0,0,0,0,0,0,0,0,1425,556,0,0,0,0,5,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294053008E+018,62,19,0,0,0,22,16,79,135,0,60,0,0,379,10,11,0,0,0,0,0,0,0,1469,0,0,0,0,0,0,0,0,1423,561,0,0,0,0,5,0,0,0,0,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294053627E+018,62,21,0,0,0,23,15,83,139,0,59,0,0,375,10,11,0,0,0,0,0,0,0,1469,0,0,0,0,0,0,0,0,1419,558,0,0,0,0,7,0,0,0,0,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294054277E+018,62,21,0,0,0,22,15,79,145,0,60,0,0,378,5,12,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,1419,555,0,0,0,0,5,0,0,0,0,11,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294054908E+018,62,20,0,0,0,22,17,77,150,0,62,0,0,375,10,10,0,0,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,1417,552,0,0,0,0,8,0,0,0,0,8,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294055542E+018,62,21,0,0,0,23,16,80,152,0,61,0,0,374,8,10,0,0,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,1418,555,0,0,0,0,5,0,0,0,0,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294056167E+018,62,21,0,0,0,22,15,77,152,0,60,0,0,374,9,9,0,0,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,1417,555,0,0,0,0,7,0,0,0,0,10,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294056817E+018,60,21,0,0,0,23,16,82,162,0,59,0,0,373,8,10,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,1416,547,0,0,0,0,9,0,0,0,0,12,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294057453E+018,62,19,0,0,0,20,15,76,165,0,61,0,0,364,5,8,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,1412,538,0,0,0,0,10,0,0,0,0,14,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294058095E+018,61,21,0,0,0,20,16,75,177,0,65,0,0,366,8,8,0,0,0,0,0,0,0,957,0,0,0,0,0,0,0,0,1404,526,0,0,0,0,9,0,0,0,0,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294058728E+018,63,23,0,0,0,23,16,77,178,0,66,0,0,364,7,8,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,1383,515,0,0,0,0,7,0,0,0,0,10,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294059378E+018,63,21,0,0,0,20,17,73,197,0,68,0,0,367,9,1,0,0,0,0,0,0,0,797,0,0,0,0,0,13,0,0,1368,499,0,0,0,0,10,0,0,0,0,9,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294060017E+018,59,21,2,0,0,22,17,77,208,0,66,0,0,370,6,0,0,0,0,0,0,0,0,796,0,0,0,0,0,28,0,0,1349,495,0,0,0,0,7,0,0,0,0,5,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329406064E+018,64,19,0,0,0,22,19,72,215,0,71,0,0,373,9,2,0,0,0,0,0,0,0,797,0,0,0,0,0,29,0,0,1334,489,0,0,0,0,7,0,0,0,0,6,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294061284E+018,61,20,1,0,0,23,15,74,225,0,64,0,0,373,9,1,0,0,0,0,0,0,0,768,0,0,0,0,0,29,0,0,1332,487,0,0,0,0,9,0,0,0,0,3,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294061928E+018,62,20,1,0,0,24,17,76,235,0,65,0,0,375,5,3,0,0,0,0,0,0,0,733,0,0,0,0,0,29,0,0,1331,486,0,0,0,0,9,0,0,0,0,9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294062553E+018,64,9,0,0,0,20,19,70,226,0,68,0,0,372,8,0,0,0,0,0,0,0,0,669,0,0,0,0,0,20,0,0,1332,478,0,0,0,0,15,0,0,0,0,9,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294063206E+018,60,8,1,0,0,24,18,69,215,0,67,0,0,371,6,0,0,0,0,0,0,0,0,605,0,0,0,0,0,12,0,0,1333,475,0,0,0,0,11,0,0,0,0,13,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294063839E+018,62,5,1,0,0,21,19,64,219,0,70,0,0,367,7,0,0,0,0,0,0,0,0,541,0,0,0,0,0,16,0,0,1335,471,0,0,0,0,10,0,0,0,0,22,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294064483E+018,61,4,0,0,0,22,17,65,218,0,73,0,0,372,9,0,0,0,0,0,0,0,0,541,0,0,0,0,0,8,0,0,1335,464,0,0,0,0,9,0,0,0,0,26,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294065108E+018,65,3,2,0,0,22,20,63,230,0,76,0,0,367,5,1,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,1336,466,0,0,0,0,8,0,0,0,0,39,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294065729E+018,63,2,0,0,0,23,19,59,240,0,77,0,0,361,8,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,1339,464,1,0,0,0,10,0,0,0,0,49,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294066357E+018,68,5,0,0,0,26,18,62,257,0,76,0,0,360,6,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,1338,465,0,0,0,0,7,0,0,0,0,58,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294066979E+018,71,5,2,0,0,23,18,63,273,0,78,0,0,352,8,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,1342,462,0,0,0,0,11,0,0,0,0,60,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294067617E+018,66,7,0,0,0,25,15,69,264,0,73,0,0,356,10,0,0,0,0,0,0,0,0,792,0,0,0,0,0,16,0,0,1343,461,0,0,0,0,9,0,0,0,0,60,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294068261E+018,71,5,3,0,0,23,16,67,279,0,82,0,0,353,9,0,0,0,0,0,0,0,0,829,0,0,0,0,0,16,0,0,1347,462,0,0,0,0,5,0,0,0,0,65,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294068904E+018,69,7,3,0,0,25,15,69,285,0,78,0,0,358,8,0,0,0,0,0,0,0,0,912,0,0,0,0,0,28,0,0,1352,461,3,0,0,0,6,0,0,0,0,70,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294069541E+018,72,6,13,0,0,23,17,67,290,0,79,0,0,357,7,0,0,0,0,0,0,0,0,925,0,0,0,0,0,29,0,0,1352,463,3,0,0,0,2,0,0,0,0,77,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294070182E+018,73,7,14,0,0,24,20,72,294,0,85,0,0,354,10,0,0,0,0,0,0,0,0,925,0,0,0,0,0,24,0,0,1355,456,9,0,0,0,5,0,0,0,0,90,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294070829E+018,71,10,15,0,0,27,19,73,292,0,83,0,0,354,8,0,0,0,0,0,0,0,0,861,0,0,0,0,0,29,0,0,1356,460,7,0,0,0,4,0,0,0,0,93,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294071486E+018,73,9,18,0,0,25,20,71,305,0,82,0,0,351,10,0,0,0,0,0,0,0,0,908,0,0,0,0,0,29,0,0,1360,454,9,0,0,0,3,0,0,0,0,107,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743294072116E+018,68,10,16,0,0,25,18,74,309,0,78,0,0,362,9,0,0,0,0,0,0,0,0,861,0,0,0,0,0,29,0,0,1361,449,13,0,0,0,9,0,0,0,0,126,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
