%time,field.sensors0.values0,field.sensors0.values1,field.sensors0.values2,field.sensors0.values3,field.sensors0.values4,field.sensors0.values5,field.sensors0.values6,field.sensors0.values7,field.sensors0.values8,field.sensors0.values9,field.sensors0.values10,field.sensors0.values11,field.sensors0.values12,field.sensors0.values13,field.sensors0.values14,field.sensors0.values15,field.sensors0.values16,field.sensors0.values17,field.sensors0.values18,field.sensors0.values19,field.sensors0.values20,field.sensors0.values21,field.sensors0.values22,field.sensors0.values23,field.sensors0.values24,field.sensors0.values25,field.sensors0.values26,field.sensors0.values27,field.sensors0.values28,field.sensors0.values29,field.sensors0.values30,field.sensors0.values31,field.sensors0.values32,field.sensors0.values33,field.sensors0.values34,field.sensors0.values35,field.sensors0.values36,field.sensors0.values37,field.sensors0.values38,field.sensors0.values39,field.sensors0.values40,field.sensors0.values41,field.sensors0.values42,field.sensors0.values43,field.sensors0.values44,field.sensors0.values45,field.sensors0.values46,field.sensors0.values47,field.sensors0.values48,field.sensors0.values49,field.sensors0.values50,field.sensors0.values51,field.sensors0.values52,field.sensors0.values53,field.sensors0.values54,field.sensors0.values55,field.sensors0.values56,field.sensors0.values57,field.sensors0.values58,field.sensors0.values59,field.sensors0.values60,field.sensors0.values61,field.sensors0.values62,field.sensors0.values63
1.49743196010136E+018,64,0,0,0,0,46,0,0,403,0,74,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196010776E+018,65,0,0,0,0,42,0,0,429,0,76,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,130,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196011397E+018,55,0,0,0,0,38,0,0,380,0,74,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,127,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196012042E+018,66,0,0,0,0,29,0,0,423,0,74,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,128,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196012671E+018,63,0,0,0,0,29,0,0,402,0,75,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,124,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196013314E+018,66,0,0,0,0,34,0,0,404,0,74,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,126,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196013964E+018,68,0,0,0,0,28,0,0,402,0,79,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,121,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196014596E+018,63,0,0,0,0,29,0,0,409,0,78,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,125,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196015222E+018,68,0,0,0,0,27,0,0,412,0,79,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,129,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196015859E+018,64,0,0,0,0,30,0,0,393,0,79,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,130,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196016502E+018,66,0,0,0,0,28,0,0,389,0,76,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,128,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196017138E+018,68,0,0,0,0,28,0,0,354,0,81,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,125,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196017785E+018,66,0,0,0,0,29,0,0,362,0,80,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,117,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196018411E+018,67,0,0,0,0,28,0,0,357,0,79,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196019059E+018,64,0,0,0,0,29,0,0,294,0,72,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.497431960197E+018,67,0,0,0,0,28,0,0,268,0,68,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196020352E+018,64,0,0,0,0,32,0,0,238,0,69,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196020985E+018,64,0,0,0,0,30,0,0,227,0,67,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,92,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196021622E+018,65,0,0,0,0,28,0,0,185,0,67,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196022258E+018,65,0,0,0,0,31,0,0,167,0,61,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196022896E+018,65,0,0,0,0,27,0,0,170,0,65,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196023541E+018,65,0,0,0,0,30,0,0,184,0,67,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196024176E+018,69,0,0,0,0,30,0,0,174,0,67,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974319602481E+018,66,0,0,0,0,27,0,0,147,0,69,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,85,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974319602546E+018,66,0,0,0,0,29,0,0,101,0,64,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196026099E+018,66,0,0,0,0,27,0,0,130,0,70,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196026724E+018,64,0,0,0,0,28,0,0,173,0,71,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,88,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196027362E+018,66,0,0,0,0,28,0,0,231,0,58,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196027997E+018,64,0,0,0,0,29,0,0,250,0,64,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,92,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196028636E+018,64,0,0,0,0,32,0,0,269,0,64,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196029285E+018,65,0,0,0,0,29,0,0,358,0,65,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,91,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196029921E+018,64,0,0,0,0,30,0,0,385,0,67,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,94,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196030566E+018,67,0,0,0,0,28,0,0,416,0,71,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,92,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196031211E+018,65,0,0,0,0,30,0,0,433,0,65,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,90,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974319603185E+018,67,0,0,0,0,28,0,0,431,0,70,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,92,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196032486E+018,68,0,0,0,0,27,0,0,476,0,81,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,91,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196033124E+018,66,0,0,0,0,32,0,0,500,0,85,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,96,0,0,0,0,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196033763E+018,68,0,0,0,0,32,0,0,520,0,95,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,92,0,0,0,0,4,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196034409E+018,66,0,0,0,0,32,0,0,537,0,91,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,103,0,0,0,0,8,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196035035E+018,67,0,0,0,0,27,0,0,555,0,92,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,99,0,0,0,0,5,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196035686E+018,65,0,0,0,0,31,0,0,575,0,93,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,97,0,0,0,0,7,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974319603633E+018,67,0,0,0,0,23,0,0,573,0,85,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,101,0,0,0,0,5,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196036965E+018,67,0,0,0,0,29,0,0,548,0,91,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,102,0,0,0,0,6,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196037611E+018,68,0,0,0,0,35,0,0,486,0,99,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,105,0,0,0,0,8,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196038237E+018,67,0,0,0,0,21,0,0,563,0,99,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,113,0,0,0,0,6,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974319603889E+018,66,0,0,0,0,34,0,0,559,0,98,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,114,0,0,0,0,7,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196039527E+018,68,0,0,0,0,34,0,0,537,0,101,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,117,0,0,0,0,4,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196040164E+018,67,0,0,0,0,32,0,0,498,0,104,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,118,0,0,0,0,9,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196040802E+018,66,0,0,0,0,34,0,0,491,0,104,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,118,0,0,0,0,6,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196041436E+018,68,0,0,0,0,33,0,0,546,0,102,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,125,0,0,0,0,6,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196042079E+018,65,0,0,0,0,31,0,0,609,0,104,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,126,0,0,0,0,8,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196042698E+018,68,0,0,0,0,32,0,0,620,0,107,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,131,0,0,0,0,5,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974319604335E+018,67,0,0,0,0,32,0,0,641,0,109,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,132,0,0,0,0,7,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196043988E+018,64,0,0,0,0,34,0,0,628,0,105,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,132,0,0,0,0,6,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196044622E+018,68,0,0,0,0,31,0,0,595,0,100,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,135,0,0,0,0,9,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196045261E+018,66,0,0,0,0,35,0,0,575,0,97,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,133,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196045886E+018,66,0,0,0,0,32,0,0,559,0,98,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,141,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196046512E+018,65,0,0,0,0,33,0,0,526,0,98,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,143,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743196047139E+018,69,0,0,0,0,30,0,0,526,0,96,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,158,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
