%time,field.sensors0.values0,field.sensors0.values1,field.sensors0.values2,field.sensors0.values3,field.sensors0.values4,field.sensors0.values5,field.sensors0.values6,field.sensors0.values7,field.sensors0.values8,field.sensors0.values9,field.sensors0.values10,field.sensors0.values11,field.sensors0.values12,field.sensors0.values13,field.sensors0.values14,field.sensors0.values15,field.sensors0.values16,field.sensors0.values17,field.sensors0.values18,field.sensors0.values19,field.sensors0.values20,field.sensors0.values21,field.sensors0.values22,field.sensors0.values23,field.sensors0.values24,field.sensors0.values25,field.sensors0.values26,field.sensors0.values27,field.sensors0.values28,field.sensors0.values29,field.sensors0.values30,field.sensors0.values31,field.sensors0.values32,field.sensors0.values33,field.sensors0.values34,field.sensors0.values35,field.sensors0.values36,field.sensors0.values37,field.sensors0.values38,field.sensors0.values39,field.sensors0.values40,field.sensors0.values41,field.sensors0.values42,field.sensors0.values43,field.sensors0.values44,field.sensors0.values45,field.sensors0.values46,field.sensors0.values47,field.sensors0.values48,field.sensors0.values49,field.sensors0.values50,field.sensors0.values51,field.sensors0.values52,field.sensors0.values53,field.sensors0.values54,field.sensors0.values55,field.sensors0.values56,field.sensors0.values57,field.sensors0.values58,field.sensors0.values59,field.sensors0.values60,field.sensors0.values61,field.sensors0.values62,field.sensors0.values63
1.49743298811265E+018,56,0,0,0,0,24,0,0,406,0,65,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298811888E+018,54,0,0,0,0,24,0,0,398,0,69,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298812551E+018,55,0,0,0,0,21,0,0,405,0,70,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298813191E+018,62,0,0,0,0,21,0,0,400,0,75,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,323,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298813824E+018,62,0,0,0,0,24,0,0,396,0,73,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,332,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298814469E+018,62,0,0,0,0,21,0,0,414,0,78,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,336,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298815088E+018,64,0,0,0,0,21,0,0,395,0,76,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,335,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298815729E+018,58,0,0,0,0,22,0,0,389,0,78,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,337,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298816376E+018,60,2,0,0,0,20,0,0,384,0,77,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,338,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298817006E+018,63,2,0,0,0,22,0,0,366,0,77,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,338,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329881763E+018,64,2,0,0,0,24,0,0,359,0,78,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,336,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329881825E+018,61,6,0,0,0,23,0,0,344,0,77,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,336,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329881892E+018,64,5,0,0,0,17,0,0,314,0,78,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298819553E+018,60,9,0,0,0,22,0,0,301,0,74,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298820189E+018,64,9,0,0,0,23,0,0,298,0,80,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298820832E+018,64,13,0,0,0,23,0,0,297,0,84,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,311,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298821465E+018,61,13,0,0,0,26,0,0,305,0,87,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298822117E+018,61,16,0,0,0,24,0,0,322,0,79,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298822751E+018,58,19,0,0,0,25,0,0,300,0,62,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329882339E+018,54,19,0,0,0,24,0,0,296,0,69,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1076,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298824033E+018,58,19,0,0,0,24,0,0,273,0,66,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1063,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298824665E+018,49,23,0,0,0,26,0,0,310,0,73,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1065,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298825314E+018,52,23,0,0,0,28,0,0,321,0,85,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1069,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298825937E+018,47,19,0,0,0,29,0,0,247,0,80,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1077,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298826576E+018,60,21,0,0,0,27,0,0,264,0,86,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1071,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298827223E+018,53,23,0,0,0,29,0,0,263,0,86,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1049,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298827852E+018,52,20,0,0,0,30,0,0,340,0,85,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1035,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298828488E+018,53,20,0,0,0,28,0,0,391,0,92,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1024,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298829127E+018,59,26,0,0,0,31,0,3,502,0,98,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1021,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298829764E+018,61,29,0,0,0,28,0,0,460,0,108,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1026,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298830403E+018,58,28,0,0,0,30,0,4,525,0,106,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298831028E+018,64,24,0,0,0,32,0,1,598,0,101,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298831663E+018,60,22,0,0,0,32,0,1,700,0,104,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298832292E+018,62,21,0,0,0,34,0,5,693,0,99,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298832939E+018,65,14,0,0,0,34,0,4,736,0,102,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298833566E+018,62,12,0,0,0,37,0,2,737,0,96,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298834189E+018,64,10,0,0,0,33,0,1,743,0,93,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298834826E+018,62,8,0,0,0,38,0,4,746,0,93,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298835466E+018,54,4,0,0,0,36,0,2,770,0,87,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298836113E+018,53,1,0,0,0,33,0,0,777,0,87,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298836753E+018,52,4,0,0,0,36,0,0,790,0,88,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298837381E+018,64,0,0,0,0,36,0,0,819,0,95,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298838026E+018,64,3,0,0,0,42,0,1,844,0,96,0,0,247,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1157,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298838664E+018,68,1,0,0,0,43,0,0,869,0,103,0,0,250,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1171,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298839316E+018,67,1,0,0,0,44,0,0,885,0,98,0,0,248,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1184,374,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298839952E+018,66,0,0,0,0,43,0,0,896,0,97,0,0,257,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1195,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298840591E+018,71,0,0,0,0,42,0,0,905,0,101,0,0,257,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1199,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298841213E+018,68,0,0,0,0,44,0,0,890,0,96,0,0,256,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,1208,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298841851E+018,65,0,0,0,0,38,0,0,866,0,102,0,0,252,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,1211,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298842493E+018,62,0,0,0,0,39,0,0,832,0,107,0,0,266,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1231,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298843127E+018,66,0,0,0,0,38,0,0,770,0,107,0,0,270,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,1242,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298843767E+018,64,0,0,0,0,37,0,0,713,0,113,0,0,285,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1259,473,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298844415E+018,64,0,0,0,0,36,0,0,695,0,116,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298845038E+018,64,0,0,0,0,35,0,0,736,0,118,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,519,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298845664E+018,63,0,0,0,0,36,0,0,848,0,133,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,523,0,0,0,0,15,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298846313E+018,64,0,0,0,0,36,0,0,879,0,150,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,526,0,0,0,0,5,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298846938E+018,60,0,0,0,0,38,0,0,853,0,172,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,530,0,0,0,0,2,0,0,0,0,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329884757E+018,61,0,0,0,0,49,0,0,542,0,199,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,538,0,0,0,0,0,0,0,0,0,162,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298848214E+018,59,0,0,0,0,68,0,8,280,0,229,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,534,0,0,0,0,0,0,0,0,0,279,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298848852E+018,65,0,0,0,0,73,0,6,476,0,205,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,528,0,0,0,0,0,0,0,0,0,367,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298849493E+018,66,0,0,0,0,69,0,5,558,0,216,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,532,0,0,0,0,0,0,0,0,0,457,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298850128E+018,55,0,0,0,0,82,0,14,279,0,231,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,530,0,0,0,0,3,0,0,0,0,517,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974329885077E+018,57,0,0,0,0,84,0,7,214,0,231,0,0,409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,538,0,0,0,0,0,0,0,0,0,604,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298851401E+018,52,0,0,0,0,87,3,15,199,0,207,0,0,405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,540,0,0,0,0,5,0,0,0,0,682,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298852041E+018,60,0,0,0,0,89,3,28,173,0,164,0,0,398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,543,0,0,0,0,0,0,0,0,0,720,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298852698E+018,61,0,0,0,0,91,4,34,206,0,137,0,0,417,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,554,0,0,0,0,0,0,0,0,0,785,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298853317E+018,58,0,0,0,0,94,0,38,199,0,144,0,0,429,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,560,0,0,0,0,0,0,0,0,0,823,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298853971E+018,64,0,0,0,0,93,10,40,197,0,133,0,0,434,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,570,0,0,0,0,0,0,0,0,0,867,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298854589E+018,64,0,0,0,0,90,8,49,203,0,126,0,0,443,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,578,0,0,0,0,2,0,0,0,0,893,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298855241E+018,64,0,0,0,0,83,8,54,221,0,128,0,0,454,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,585,0,0,0,0,1,0,0,0,0,914,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298855864E+018,67,0,0,0,0,67,10,60,210,0,142,0,0,458,14,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,588,0,0,0,0,7,0,0,0,0,915,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298856517E+018,65,0,0,0,0,54,8,67,221,0,150,0,0,470,11,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,602,0,0,0,0,11,0,0,0,0,911,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298857141E+018,63,0,0,0,0,50,8,68,141,0,133,0,0,469,13,6,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,609,0,0,0,0,10,0,0,0,0,908,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298857779E+018,61,0,0,0,0,43,10,79,163,0,136,0,0,480,9,8,0,285,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1499,613,0,0,0,0,11,0,0,0,0,902,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298858415E+018,62,0,0,0,0,33,10,87,142,0,131,0,0,487,8,6,0,285,0,0,0,0,0,61,0,0,0,0,0,0,0,0,1505,624,0,0,0,0,9,0,0,0,0,878,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743298859051E+018,60,0,1,0,0,32,10,87,129,0,130,0,0,476,8,3,0,253,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1511,615,0,0,0,0,12,0,0,0,0,854,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
