# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# LeftHandIndex1@ROTATION_AXIS@(0,0,1) LeftHandIndex1@ROTATION_AXIS@(1,0,0) LeftHandIndex2@ROTATION_AXIS@(1,0,0) LeftHandIndex3@ROTATION_AXIS@(1,0,0) LeftHandMiddle1@ROTATION_AXIS@(0,0,1) LeftHandMiddle1@ROTATION_AXIS@(1,0,0) LeftHandMiddle2@ROTATION_AXIS@(1,0,0) LeftHandMiddle3@ROTATION_AXIS@(1,0,0) LeftHandPinky1@ROTATION_AXIS@(0,0,1) LeftHandPinky1@ROTATION_AXIS@(1,0,0) LeftHandPinky2@ROTATION_AXIS@(1,0,0) LeftHandPinky3@ROTATION_AXIS@(1,0,0) LeftHandRing1@ROTATION_AXIS@(0,0,1) LeftHandRing1@ROTATION_AXIS@(1,0,0) LeftHandRing2@ROTATION_AXIS@(1,0,0) LeftHandRing3@ROTATION_AXIS@(1,0,0) LeftHandThumb1@ROTATION_AXIS@(0,0,1) LeftHandThumb1@ROTATION_AXIS@(1,0,0) LeftHandThumb2@ROTATION_AXIS@(1,0,0) LeftHandThumb3@ROTATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 0.0490432 0.779447 -0.209386 -0.062501 0.0939551 0.615255 -0.00951274 0.11308 0.115263 0.794341 -0.0730175 0.00632566 0.0276512 0.524832 0.2474 0.196966 -0.304915 0.39008 0.208361 -0.023052 2.89017 26.3906 9.24107 2.97852 -0.817293 1.78597 
1 0.0366739 0.799708 -0.210222 -0.0631284 0.0727982 0.657798 -0.0209193 0.105692 0.0981851 0.837972 -0.0625811 0.0129131 0.0133196 0.584224 0.220355 0.194651 -0.321364 0.373978 0.21469 -0.0280092 2.9304 26.3351 9.39795 3.00392 -0.836005 1.81451 
2 0.0253304 0.811805 -0.211065 -0.0640973 0.0667161 0.671299 -0.0301546 0.101753 0.0925618 0.812817 0.0188095 0.00188047 0.00559873 0.602928 0.196871 0.193585 -0.329203 0.358272 0.236524 -0.0327857 2.94251 26.3143 9.38462 3.00981 -0.837355 1.82383 
3 0.0201823 0.817369 -0.211844 -0.0644525 0.0633211 0.678194 -0.0366353 0.101487 0.0881236 0.796742 0.0581233 -0.00162306 0.00206447 0.610327 0.182046 0.196582 -0.333891 0.351331 0.251634 -0.037851 2.95981 26.3069 9.38182 3.0182 -0.834671 1.83309 
4 0.0189087 0.822943 -0.212593 -0.0651778 0.0633163 0.684884 -0.0414274 0.102213 0.0888883 0.795252 0.0731616 -0.00614859 0.00209825 0.622833 0.167308 0.200644 -0.337168 0.348167 0.257029 -0.0426154 2.96266 26.2961 9.37532 3.01097 -0.837702 1.82752 
5 0.0184002 0.828718 -0.213309 -0.0661826 0.063716 0.689853 -0.0458529 0.108716 0.0896994 0.790846 0.0875027 -0.0103809 0.00305851 0.628657 0.157049 0.213 -0.339607 0.347097 0.263319 -0.0472463 2.9706 26.2864 9.36708 3.01884 -0.832357 1.83645 
6 0.0177083 0.831886 -0.213982 -0.0668176 0.0631751 0.693731 -0.0500879 0.1136 0.0888693 0.789337 0.0951272 -0.0146492 0.00269228 0.633383 0.148748 0.224645 -0.341452 0.345986 0.265572 -0.0517428 2.98097 26.2783 9.35954 3.01341 -0.837932 1.83119 
7 0.016979 0.83659 -0.214626 -0.0678292 0.062532 0.694849 -0.0537183 0.119003 0.0886184 0.790713 0.0881363 -0.0187822 0.00230656 0.635711 0.139967 0.232219 -0.342913 0.348279 0.269998 -0.0559574 2.99847 26.2821 9.36188 3.02368 -0.826194 1.83938 
8 0.0151896 0.838075 -0.215246 -0.068962 0.0604317 0.697994 -0.0565631 0.125495 0.0883154 0.796645 0.0866938 -0.0231698 0.00079768 0.639007 0.134429 0.241966 -0.344134 0.34687 0.27087 -0.0598691 3.00466 26.2732 9.349 3.01976 -0.832836 1.83701 
9 0.0132544 0.841962 -0.215814 -0.0693867 0.060668 0.701561 -0.0595007 0.127114 0.0872262 0.800178 0.085744 -0.0271415 -0.000137803 0.643157 0.128799 0.249441 -0.345199 0.34486 0.275169 -0.0636843 3.01504 26.2662 9.33834 3.0215 -0.833327 1.83951 
