# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 18.7294 10.3725 -1.00603 3.1336 -0.00545969 1.52894 
1 18.7291 10.373 -1.01453 3.13319 -0.00532601 1.52891 
2 18.7273 10.3747 -1.01758 3.13286 -0.00558074 1.5289 
3 18.7281 10.3736 -1.01773 3.13316 -0.00539044 1.52895 
4 18.7281 10.3734 -1.00557 3.13345 -0.0053681 1.52895 
5 18.7246 10.3731 -1.0119 3.13319 -0.00557848 1.52892 
6 18.7247 10.3741 -1.02627 3.13249 -0.00532097 1.5289 
7 18.7263 10.3761 -1.03617 3.13208 -0.00522473 1.52889 
8 18.7244 10.3738 -1.02495 3.13251 -0.00535427 1.5289 
9 18.7232 10.3747 -1.03542 3.13207 -0.00527324 1.52888 
10 18.7233 10.3731 -1.0156 3.13309 -0.00528329 1.5289 
11 18.7227 10.3736 -1.02361 3.13257 -0.00531118 1.52888 
12 18.7229 10.3744 -1.02368 3.13253 -0.00534784 1.52892 
13 18.7261 10.3737 -1.00868 3.13352 -0.00526257 1.52899 
14 18.7242 10.374 -1.01105 3.13339 -0.00539026 1.52891 
15 18.7222 10.3728 -1.01485 3.13313 -0.00539166 1.5289 
16 18.722 10.3746 -1.0253 3.13264 -0.00527225 1.52884 
17 18.7223 10.3747 -1.0268 3.13252 -0.00530957 1.52891 
18 18.7228 10.3733 -1.01428 3.13325 -0.00533151 1.52893 
19 18.7222 10.3735 -1.03218 3.13233 -0.00518147 1.52885 
20 18.7224 10.3734 -1.01679 3.13295 -0.0054296 1.52891 
21 18.7228 10.3747 -1.03071 3.13175 -0.0051036 1.52886 
