# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# LeftHandIndex1@ROTATION_AXIS@(0,0,1) LeftHandIndex1@ROTATION_AXIS@(1,0,0) LeftHandIndex2@ROTATION_AXIS@(1,0,0) LeftHandIndex3@ROTATION_AXIS@(1,0,0) LeftHandMiddle1@ROTATION_AXIS@(0,0,1) LeftHandMiddle1@ROTATION_AXIS@(1,0,0) LeftHandMiddle2@ROTATION_AXIS@(1,0,0) LeftHandMiddle3@ROTATION_AXIS@(1,0,0) LeftHandPinky1@ROTATION_AXIS@(0,0,1) LeftHandPinky1@ROTATION_AXIS@(1,0,0) LeftHandPinky2@ROTATION_AXIS@(1,0,0) LeftHandPinky3@ROTATION_AXIS@(1,0,0) LeftHandRing1@ROTATION_AXIS@(0,0,1) LeftHandRing1@ROTATION_AXIS@(1,0,0) LeftHandRing2@ROTATION_AXIS@(1,0,0) LeftHandRing3@ROTATION_AXIS@(1,0,0) LeftHandThumb1@ROTATION_AXIS@(0,0,1) LeftHandThumb1@ROTATION_AXIS@(1,0,0) LeftHandThumb2@ROTATION_AXIS@(1,0,0) LeftHandThumb3@ROTATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 0.162697 0.793846 -0.206002 0.00267387 0.159096 0.622759 0.0639625 0.0541091 0.146866 0.807793 0.162236 -0.0249686 0.0823478 0.594664 0.292994 0.274165 -0.258367 0.326474 0.191186 -0.100798 -28.9062 29.3009 14.764 2.86814 -1.04905 1.89516 
1 0.16282 0.794449 -0.20735 0.00314096 0.158405 0.623727 0.0613805 0.053459 0.147587 0.80628 0.162523 -0.0260998 0.0829754 0.590893 0.298389 0.277793 -0.258871 0.326376 0.192948 -0.101985 -28.8906 29.2952 14.7529 2.86841 -1.04849 1.89501 
2 0.161856 0.796811 -0.208579 0.0100645 0.158506 0.624257 0.0600867 0.0536082 0.147851 0.803343 0.165879 -0.0271218 0.0825915 0.591826 0.297823 0.278292 -0.261923 0.328227 0.196426 -0.103185 -28.8784 29.2929 14.7577 2.86953 -1.04718 1.89504 
3 0.1618 0.798814 -0.209717 0.0157916 0.157836 0.625358 0.059761 0.0538226 0.147568 0.803031 0.168104 -0.0281336 0.0831032 0.592544 0.298413 0.277413 -0.263877 0.326944 0.201657 -0.104367 -28.8651 29.2853 14.7537 2.87022 -1.04732 1.89576 
4 0.161944 0.80052 -0.210786 0.0206636 0.157819 0.625321 0.0593576 0.0532177 0.147873 0.800753 0.171016 -0.0290186 0.0836705 0.589496 0.300773 0.279983 -0.264414 0.326456 0.203559 -0.10543 -28.8544 29.2794 14.7476 2.86997 -1.04734 1.89448 
5 0.161507 0.801156 -0.211789 0.0238024 0.157598 0.626706 0.0577754 0.0534069 0.147941 0.801117 0.172935 -0.0301533 0.0835351 0.588133 0.302696 0.283063 -0.265017 0.328322 0.200307 -0.106473 -28.8509 29.2733 14.7454 2.87004 -1.04863 1.89431 
6 0.161554 0.802385 -0.212725 0.025041 0.157734 0.628369 0.0564637 0.0537228 0.148608 0.802874 0.171226 -0.0313742 0.0834713 0.589155 0.303659 0.284282 -0.265734 0.32934 0.200616 -0.107416 -28.846 29.2644 14.7403 2.86876 -1.04981 1.89244 
7 0.160405 0.805376 -0.213605 0.0223716 0.158089 0.629085 0.0567907 0.0582589 0.148471 0.804268 0.171949 -0.0324048 0.0831062 0.59466 0.299039 0.280711 -0.266409 0.328791 0.201063 -0.108402 -28.8371 29.2494 14.7193 2.86796 -1.05029 1.8952 
8 0.16134 0.806848 -0.214416 0.0230755 0.158114 0.629798 0.0565589 0.0567961 0.148573 0.8048 0.168543 -0.0335845 0.0835861 0.593909 0.299902 0.281318 -0.266881 0.331099 0.200507 -0.109356 -28.8276 29.2435 14.7196 2.86816 -1.05025 1.8927 
9 0.159593 0.808979 -0.215194 0.0217245 0.15849 0.629008 0.0588734 0.0585377 0.14829 0.808392 0.168505 -0.0343817 0.082592 0.597995 0.295257 0.279012 -0.267435 0.332556 0.199538 -0.110469 -28.8162 29.233 14.7181 2.86921 -1.05144 1.89371 
10 0.159663 0.811025 -0.215914 0.0224391 0.158079 0.630479 0.0594537 0.0600011 0.149818 0.809715 0.169202 -0.0351993 0.083176 0.599912 0.295939 0.279653 -0.268213 0.333632 0.200193 -0.111378 -28.8137 29.2195 14.7071 2.86705 -1.05091 1.89193 
11 0.158808 0.813692 -0.216591 0.0258438 0.158185 0.633192 0.0571963 0.0624597 0.149165 0.809425 0.171877 -0.0356751 0.0827046 0.602501 0.293975 0.278721 -0.269172 0.332507 0.203877 -0.112209 -28.8045 29.2056 14.6965 2.86644 -1.05119 1.89319 
12 0.158732 0.814619 -0.217234 0.0266829 0.157903 0.6345 0.0561736 0.0614681 0.148985 0.811099 0.168663 -0.0362641 0.0821312 0.603576 0.292588 0.278559 -0.270714 0.334681 0.204289 -0.112925 -28.7987 29.1991 14.7012 2.86729 -1.05022 1.88985 
13 0.157887 0.817113 -0.217839 0.0268108 0.158095 0.636869 0.0564672 0.062096 0.148888 0.812721 0.169418 -0.036667 0.082748 0.605026 0.293388 0.279502 -0.271113 0.333434 0.206747 -0.113572 -28.7841 29.1827 14.676 2.86524 -1.05339 1.8955 
14 0.156472 0.823365 -0.218408 0.0290727 0.157693 0.63745 0.0593216 0.0604463 0.150022 0.811265 0.172116 -0.0373927 0.0832555 0.605696 0.297875 0.284645 -0.272971 0.334535 0.21274 -0.1142 -28.7676 29.1675 14.6737 2.86873 -1.04566 1.89218 
15 0.155994 0.824443 -0.218963 0.0255255 0.157779 0.638583 0.0604289 0.0602502 0.149868 0.809548 0.177583 -0.0380527 0.0832636 0.605826 0.298032 0.285901 -0.274461 0.338671 0.207619 -0.115114 -28.7556 29.1556 14.6661 2.86758 -1.05028 1.89395 
16 0.156362 0.826324 -0.21949 0.0255435 0.15832 0.638508 0.0604114 0.0604321 0.149725 0.807924 0.173672 -0.0386382 0.0825919 0.60445 0.295422 0.284023 -0.275807 0.342763 0.208586 -0.115909 -28.7324 29.1489 14.6613 2.86892 -1.0481 1.89463 
17 0.155108 0.829742 -0.219979 0.0295015 0.158056 0.640954 0.0614789 0.0624793 0.149902 0.81079 0.175123 -0.0391341 0.0829787 0.60705 0.298983 0.28658 -0.277335 0.343087 0.212385 -0.116631 -28.7174 29.1297 14.643 2.86899 -1.04788 1.89612 
18 0.154424 0.832816 -0.220449 0.0305421 0.157444 0.642543 0.0623283 0.0602173 0.150399 0.809484 0.176817 -0.0397245 0.083235 0.60311 0.30421 0.293629 -0.279088 0.343092 0.220332 -0.117198 -28.6984 29.1151 14.6358 2.8709 -1.04458 1.89743 
19 0.153783 0.834029 -0.220899 0.0277252 0.157481 0.644287 0.0645917 0.0595727 0.149926 0.813268 0.178723 -0.0402634 0.0827274 0.609276 0.300767 0.294153 -0.280732 0.348748 0.212465 -0.117971 -28.693 29.0967 14.6191 2.86797 -1.05229 1.89593 
20 0.155122 0.835345 -0.221329 0.0281148 0.158167 0.643879 0.0669968 0.057699 0.152283 0.812966 0.174487 -0.0419463 0.084072 0.604409 0.303911 0.302184 -0.282759 0.353197 0.214985 -0.118441 -28.6706 29.0799 14.601 2.86912 -1.0451 1.89577 
21 0.153545 0.836289 -0.221748 0.0266039 0.157857 0.643972 0.0703935 0.0579233 0.150041 0.816917 0.174945 -0.0424596 0.0827394 0.61253 0.297549 0.295167 -0.283202 0.353589 0.211849 -0.119037 -28.6555 29.0636 14.5841 2.87237 -1.04998 1.8987 
22 0.152782 0.839349 -0.222129 0.028168 0.157596 0.645453 0.0653216 0.060968 0.148681 0.815922 0.175849 -0.042871 0.0828756 0.614302 0.294489 0.292412 -0.285674 0.356809 0.213974 -0.119376 -28.6413 29.0519 14.583 2.87265 -1.04432 1.89497 
23 0.152702 0.840166 -0.222505 0.0305176 0.157211 0.647103 0.0620885 0.0646303 0.14764 0.813964 0.176526 -0.0432195 0.082271 0.612979 0.294819 0.292124 -0.287713 0.360433 0.215571 -0.119805 -28.6125 29.0386 14.5694 2.87725 -1.04758 1.90064 
24 0.152628 0.843203 -0.222857 0.0362213 0.15774 0.649985 0.0600527 0.0651068 0.14873 0.809512 0.184494 -0.0430831 0.0823382 0.615733 0.276801 0.283113 -0.290209 0.364876 0.216763 -0.120122 -28.5865 29.0209 14.5484 2.87381 -1.04144 1.89457 
25 0.151007 0.84529 -0.22321 0.034806 0.156982 0.652261 0.0590711 0.065513 0.149544 0.815721 0.19092 -0.0422179 0.0831794 0.624092 0.283899 0.288793 -0.291689 0.364514 0.213547 -0.120467 -28.5757 28.9963 14.5245 2.87579 -1.04913 1.8975 
26 0.151257 0.848477 -0.223542 0.0355584 0.157748 0.652527 0.0595096 0.0653844 0.150078 0.813697 0.187046 -0.0486099 0.0840646 0.619397 0.293 0.294063 -0.293874 0.371225 0.21433 -0.120682 -28.5465 28.9799 14.5064 2.87625 -1.04669 1.89577 
27 0.149415 0.852207 -0.223861 0.034175 0.157237 0.65393 0.061152 0.0657434 0.149166 0.817186 0.182865 -0.0495795 0.0840164 0.620183 0.294609 0.291471 -0.29637 0.378694 0.211902 -0.120993 -28.5132 28.9572 14.4793 2.87961 -1.04411 1.89751 
