# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 18.7258 10.3731 -1.01576 3.13325 -0.00536134 1.52881 
1 18.7283 10.3742 -1.02913 3.1325 -0.00551315 1.52888 
2 18.7302 10.3733 -1.01913 3.13309 -0.00551708 1.52892 
3 18.7258 10.3751 -1.04374 3.1317 -0.00547469 1.52886 
4 18.7276 10.3728 -1.01179 3.13345 -0.00532185 1.52886 
5 18.7279 10.3732 -1.01259 3.1334 -0.00556544 1.52887 
6 18.7265 10.3747 -1.03576 3.13224 -0.00536981 1.52886 
7 18.7251 10.3747 -1.02733 3.13248 -0.00545231 1.52882 
8 18.7262 10.375 -1.0295 3.13246 -0.00547399 1.52883 
9 18.7257 10.3724 -1.01146 3.13345 -0.00541956 1.52886 
10 18.7258 10.3728 -1.01482 3.13325 -0.00551034 1.52888 
11 18.7271 10.3727 -1.01327 3.13335 -0.00552853 1.52888 
12 18.7268 10.3743 -1.02976 3.13249 -0.00543113 1.5289 
13 18.7265 10.3739 -1.03092 3.13257 -0.00536404 1.52884 
14 18.7267 10.3748 -1.03565 3.13219 -0.00543409 1.52888 
15 18.7254 10.3732 -1.02739 3.13312 -0.00531293 1.52883 
16 18.7277 10.373 -1.00583 3.13381 -0.00543298 1.52891 
17 18.7247 10.3721 -1.0071 3.13367 -0.00546492 1.52883 
18 18.7257 10.3739 -1.03109 3.13247 -0.00541513 1.52887 
19 18.7243 10.3738 -1.03582 3.13209 -0.0054279 1.52887 
20 18.726 10.3737 -1.01424 3.13336 -0.00542685 1.52887 
21 18.7249 10.372 -1.00406 3.13391 -0.00543074 1.52887 
