#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:38:59
# StartFrame : 0 
# StopFrame : 6151 
# Delimiter: ';' 
# Framenumber;scale0;scale1;scale2;scale3
0;-2.96355;3.9191;-2.66278;-8.71554;8.30618;-2.68224;-23.4443;7.92652;-2.59519;-28.7566;2.57063;-2.5024
1;-2.96859;3.91272;-2.68173;-8.71909;8.30179;-2.68818;-23.4479;7.92698;-2.59098;-28.7619;2.57272;-2.50494
2;-2.96334;3.91928;-2.66299;-8.71472;8.30714;-2.6855;-23.4435;7.92956;-2.6003;-28.7566;2.57444;-2.50548
3;-2.96588;3.91587;-2.67107;-8.71711;8.30398;-2.68606;-23.4459;7.92688;-2.595;-28.7591;2.57186;-2.5041
4;-2.96516;3.91869;-2.66396;-8.71726;8.30564;-2.68329;-23.446;7.92561;-2.59821;-28.7582;2.56957;-2.50715
5;-2.96351;3.91909;-2.66395;-8.71507;8.30673;-2.68707;-23.4439;7.92859;-2.60051;-28.7567;2.57329;-2.5039
6;-2.9692;3.91155;-2.68243;-8.71948;8.30092;-2.68967;-23.4483;7.92686;-2.59364;-28.7626;2.57288;-2.50763
7;-2.96766;3.91377;-2.67798;-8.71857;8.30231;-2.68507;-23.4474;7.9261;-2.5919;-28.7609;2.57133;-2.50838
8;-2.96906;3.9115;-2.68105;-8.7195;8.30065;-2.68872;-23.4483;7.92605;-2.59421;-28.7625;2.57187;-2.50894
9;-2.96768;3.91122;-2.68994;-8.71826;8.3002;-2.69343;-23.4471;7.9251;-2.59238;-28.761;2.57072;-2.50663
10;-2.96748;3.91578;-2.67334;-8.71851;8.30413;-2.69115;-23.4473;7.92774;-2.59869;-28.7607;2.57302;-2.50342
11;-2.96905;3.91176;-2.67879;-8.71974;8.30058;-2.68638;-23.4486;7.92515;-2.59313;-28.7624;2.57066;-2.50896
12;-2.96476;3.91902;-2.67222;-8.71701;8.30579;-2.68615;-23.4457;7.92519;-2.59713;-28.7577;2.5689;-2.50909
13;-2.96924;3.91217;-2.68401;-8.71951;8.30155;-2.68925;-23.4484;7.9275;-2.59234;-28.7627;2.57351;-2.50792
14;-2.96648;3.91549;-2.66384;-8.71803;8.30315;-2.68494;-23.4468;7.92503;-2.5983;-28.7596;2.56971;-2.50394
15;-2.96833;3.9134;-2.67283;-8.7187;8.30263;-2.68704;-23.4476;7.92833;-2.5978;-28.7618;2.57432;-2.50928
16;-2.96709;3.9154;-2.67913;-8.71857;8.30319;-2.68928;-23.4473;7.92516;-2.59449;-28.7602;2.56977;-2.50613
17;-2.96951;3.91034;-2.6807;-8.71992;8.29953;-2.68805;-23.4488;7.92502;-2.59245;-28.7629;2.57087;-2.50666
18;-2.96821;3.91287;-2.67584;-8.71872;8.30192;-2.68624;-23.4476;7.92714;-2.59275;-28.7616;2.57292;-2.50516
19;-2.96723;3.91587;-2.66597;-8.71871;8.30363;-2.68248;-23.4475;7.92566;-2.59374;-28.7604;2.57034;-2.50297
20;-2.96933;3.91079;-2.68955;-8.71972;8.30001;-2.6909;-23.4485;7.92548;-2.59017;-28.7627;2.57129;-2.50713
21;-2.96831;3.91268;-2.68304;-8.71926;8.30117;-2.68818;-23.448;7.92484;-2.59264;-28.7615;2.57001;-2.50945
22;-2.96409;3.91903;-2.67155;-8.71576;8.30655;-2.68339;-23.4445;7.92784;-2.59532;-28.7572;2.57219;-2.51047
23;-2.96895;3.91246;-2.67973;-8.719;8.3021;-2.69136;-23.4479;7.92886;-2.59762;-28.7625;2.57521;-2.50842
24;-2.96398;3.92017;-2.66839;-8.71578;8.3075;-2.68697;-23.4446;7.92847;-2.59881;-28.757;2.57279;-2.50613
25;-2.96863;3.91129;-2.6784;-8.71897;8.30057;-2.68686;-23.4478;7.92634;-2.59215;-28.7621;2.5723;-2.5058
26;-2.96412;3.91896;-2.66925;-8.71629;8.30583;-2.68444;-23.445;7.92555;-2.59467;-28.7571;2.56939;-2.50458
27;-2.96511;3.91597;-2.66957;-8.71653;8.30383;-2.6836;-23.4453;7.92606;-2.59163;-28.7582;2.57081;-2.50111
28;-2.96325;3.92106;-2.6482;-8.71577;8.30739;-2.6783;-23.4445;7.92603;-2.60112;-28.7562;2.56961;-2.50406
29;-2.96725;3.91428;-2.67403;-8.71821;8.30274;-2.68679;-23.447;7.92649;-2.59425;-28.7605;2.57176;-2.5047
30;-2.96978;3.91247;-2.68002;-8.72061;8.30111;-2.68768;-23.4494;7.92522;-2.59186;-28.7631;2.57058;-2.50554
31;-2.96263;3.91971;-2.66444;-8.71444;8.30705;-2.67923;-23.4432;7.92792;-2.59133;-28.7557;2.57216;-2.50322
32;-2.96609;3.91494;-2.66854;-8.71712;8.30328;-2.68528;-23.4459;7.92683;-2.59388;-28.7594;2.57208;-2.5007
33;-2.9633;3.91941;-2.6637;-8.71541;8.30634;-2.68293;-23.4442;7.92628;-2.59536;-28.7563;2.57024;-2.5024
34;-2.96508;3.91527;-2.6658;-8.71607;8.30369;-2.67934;-23.4449;7.92727;-2.59207;-28.7584;2.57247;-2.5059
35;-2.9631;3.91933;-2.66362;-8.71483;8.30676;-2.68389;-23.4436;7.928;-2.59631;-28.7562;2.57244;-2.50214
36;-2.96489;3.9162;-2.66791;-8.71551;8.30508;-2.68757;-23.4444;7.93006;-2.59872;-28.7583;2.57586;-2.50423
37;-2.96398;3.9208;-2.65521;-8.71639;8.30728;-2.68279;-23.4451;7.92632;-2.59858;-28.7569;2.57006;-2.49874
38;-2.96804;3.91297;-2.67544;-8.71824;8.30242;-2.68725;-23.4471;7.92864;-2.5975;-28.7616;2.57478;-2.51133
39;-2.9686;3.91248;-2.66685;-8.7192;8.30139;-2.6844;-23.4481;7.92637;-2.59648;-28.762;2.57212;-2.50517
40;-2.96974;3.91225;-2.6885;-8.71965;8.30209;-2.6947;-23.4485;7.92925;-2.59753;-28.7633;2.5757;-2.5118
41;-2.96848;3.91084;-2.67816;-8.71887;8.30005;-2.68764;-23.4477;7.92564;-2.59261;-28.7619;2.57156;-2.50483
42;-2.96413;3.92011;-2.65939;-8.71663;8.30652;-2.67863;-23.4454;7.92509;-2.59652;-28.757;2.56853;-2.50798
43;-2.96392;3.9195;-2.66512;-8.71634;8.30604;-2.68034;-23.4451;7.92487;-2.59385;-28.7568;2.56838;-2.5064
44;-2.96339;3.91961;-2.66741;-8.71562;8.30639;-2.68317;-23.4443;7.92589;-2.59396;-28.7563;2.56965;-2.50366
45;-2.9693;3.91031;-2.68215;-8.71945;8.29985;-2.69066;-23.4483;7.92626;-2.59398;-28.7628;2.57247;-2.50598
46;-2.96832;3.91095;-2.68197;-8.71859;8.30032;-2.68395;-23.4474;7.92615;-2.58811;-28.7617;2.57207;-2.50832
47;-2.96374;3.91987;-2.66132;-8.7159;8.30672;-2.68518;-23.4447;7.92658;-2.60031;-28.7567;2.57056;-2.50422
48;-2.96355;3.92079;-2.65098;-8.71624;8.30692;-2.67844;-23.445;7.92499;-2.59844;-28.7564;2.56835;-2.50216
49;-2.97765;3.91343;-2.75914;-8.72599;8.30527;-2.73309;-23.4549;7.93707;-2.61804;-28.7714;2.585;-2.55493
50;-2.96838;3.91353;-2.66863;-8.71932;8.30202;-2.683;-23.4482;7.92581;-2.59392;-28.7617;2.57111;-2.50535
51;-2.96877;3.91204;-2.67606;-8.71861;8.30196;-2.68922;-23.4475;7.92947;-2.59587;-28.7624;2.57611;-2.50522
52;-2.96331;3.91932;-2.66388;-8.71539;8.30631;-2.68131;-23.4441;7.92633;-2.59515;-28.7563;2.57029;-2.50541
53;-2.96892;3.91073;-2.67716;-8.71925;8.30003;-2.68621;-23.4481;7.92583;-2.59294;-28.7624;2.5718;-2.50708
54;-2.96839;3.91473;-2.66714;-8.71981;8.30257;-2.68506;-23.4486;7.92482;-2.59672;-28.7616;2.5696;-2.50464
55;-2.96572;3.91731;-2.66969;-8.71746;8.30472;-2.68697;-23.4462;7.92587;-2.5991;-28.7588;2.57024;-2.50816
56;-2.96767;3.91189;-2.67724;-8.71766;8.30163;-2.68481;-23.4466;7.92852;-2.59305;-28.7612;2.57486;-2.51012
57;-2.96523;3.91904;-2.66209;-8.71679;8.30667;-2.68627;-23.4456;7.92851;-2.604;-28.7584;2.57319;-2.50964
58;-2.9692;3.91347;-2.68151;-8.72012;8.302;-2.68841;-23.4489;7.92579;-2.59146;-28.7624;2.57104;-2.50509
59;-2.9681;3.91193;-2.68224;-8.71881;8.30074;-2.68985;-23.4476;7.92526;-2.59397;-28.7614;2.57076;-2.50766
60;-2.96846;3.91226;-2.67713;-8.71923;8.30097;-2.68774;-23.4481;7.92531;-2.59406;-28.7618;2.57078;-2.50608
61;-2.9683;3.9118;-2.68124;-8.71878;8.30091;-2.68727;-23.4476;7.92616;-2.59124;-28.7617;2.57191;-2.50664
62;-2.96814;3.91126;-2.68592;-8.71871;8.30026;-2.69004;-23.4475;7.92519;-2.5923;-28.7615;2.57082;-2.5085
63;-2.96885;3.91292;-2.679;-8.71938;8.30194;-2.69161;-23.4482;7.92714;-2.59766;-28.7622;2.57295;-2.50716
64;-2.96867;3.913;-2.6763;-8.71862;8.30279;-2.68449;-23.4475;7.9298;-2.59404;-28.7623;2.57619;-2.51146
65;-2.96443;3.91943;-2.66914;-8.71638;8.30657;-2.68476;-23.4451;7.92696;-2.59785;-28.7575;2.57103;-2.50957
66;-2.96989;3.91249;-2.68123;-8.72071;8.30116;-2.68937;-23.4495;7.92533;-2.59463;-28.7632;2.57071;-2.50863
67;-2.96843;3.91118;-2.68084;-8.71879;8.30046;-2.6831;-23.4476;7.92605;-2.58768;-28.7618;2.57189;-2.50788
68;-2.96788;3.9123;-2.67632;-8.71795;8.30192;-2.68851;-23.4468;7.92865;-2.59507;-28.7614;2.575;-2.50548
69;-2.96573;3.91627;-2.67868;-8.71694;8.30441;-2.68783;-23.4457;7.92724;-2.59654;-28.7589;2.57213;-2.51217
70;-2.96837;3.91113;-2.67407;-8.71871;8.30041;-2.68663;-23.4476;7.92625;-2.59303;-28.7618;2.57228;-2.50286
71;-2.96765;3.91157;-2.68152;-8.71756;8.30142;-2.68847;-23.4464;7.92858;-2.5938;-28.7612;2.57504;-2.50924
72;-2.96262;3.91936;-2.6681;-8.71455;8.30654;-2.68356;-23.4433;7.92704;-2.59465;-28.7556;2.57116;-2.50495
73;-2.96396;3.92021;-2.66502;-8.71666;8.30638;-2.68316;-23.4454;7.92433;-2.59722;-28.7568;2.56755;-2.50685
74;-2.96833;3.91216;-2.68405;-8.71828;8.30196;-2.69039;-23.4472;7.92898;-2.5954;-28.7619;2.57538;-2.51125
75;-2.96773;3.91209;-2.67864;-8.71809;8.30135;-2.68643;-23.4469;7.92702;-2.59269;-28.7612;2.57294;-2.50792
