#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:21:15
# StartFrame : 0 
# StopFrame : 6716 
# Delimiter: ';' 
# Framenumber;LeftHand0;LeftHand1;LeftHand2;LeftHandPinky10;LeftHandRing10;LeftHandMiddle10;LeftHandIndex10;LeftHandThumb20;LeftHandPinky20;LeftHandRing20;LeftHandIndex20;LeftHandThumb30;LeftHandPinky30;LeftHandRing30;LeftHandMiddle30;LeftHandMiddle31;LeftHandIndex30
0;-29.593;30.7279;9.17258;-32.1584;28.9797;8.45963;-31.2193;31.9654;8.03028;-34.8144;24.4019;6.58822;-33.018;23.2304;8.31681;-30.2261;21.2998;10.1465;-27.426;23.4704;11.1413;-23.2101;28.3616;8.26571;-35.2473;21.9465;5.88739;-32.8478;19.841;8.40963;-26.1668;20.525;10.6511;-20.9095;26.0629;7.56488;-35.2954;19.4545;5.48379;-32.4402;17.9341;7.79124;-29.4651;15.7547;9.23421;-29.6901;17.8481;9.47203;-25.8806;18.4813;10.7293
1;-29.5672;30.6971;9.14005;-32.1358;28.9488;8.43858;-31.1951;31.9323;7.99769;-34.8001;24.3696;6.58202;-32.997;23.2003;8.30119;-30.2044;21.2718;10.1328;-27.3994;23.4423;11.12;-23.1829;28.3337;8.23302;-35.2376;21.9162;5.8822;-32.8265;19.8126;8.3856;-26.1427;20.4976;10.6279;-20.8828;26.0326;7.53705;-35.292;19.4242;5.48075;-32.4235;17.9067;7.76642;-29.4438;15.7245;9.20921;-29.6708;17.8168;9.45453;-25.8576;18.4544;10.7086
2;-29.3836;30.7072;9.16027;-32.011;28.9925;8.60988;-31.0454;31.9536;8.08055;-34.8138;24.4358;6.89599;-32.9558;23.2633;8.50624;-30.1118;21.302;10.2196;-27.2476;23.4348;11.1157;-23.0749;28.2717;8.02012;-35.2852;21.9941;6.16243;-32.8258;19.8811;8.5055;-26.0871;20.4609;10.5731;-20.8229;25.937;7.28441;-35.3501;19.5089;5.69607;-32.4875;17.9795;7.83767;-29.4872;15.7445;9.21125;-29.6822;17.8323;9.51501;-25.8455;18.4123;10.6514
3;-29.4341;30.6494;9.14153;-32.0292;28.915;8.50627;-31.0775;31.889;8.0264;-34.7853;24.3605;6.73322;-32.917;23.1789;8.33007;-30.1152;21.2294;10.1105;-27.2873;23.3766;11.0864;-23.0766;28.2618;8.13757;-35.2498;21.8681;5.96971;-32.7665;19.8052;8.32067;-26.0947;20.4182;10.5355;-20.8027;25.9401;7.41595;-35.2277;19.3992;5.41452;-32.4072;17.9025;7.66648;-29.4313;15.6803;9.08238;-29.6498;17.7636;9.40121;-25.842;18.3704;10.5952
4;-29.4018;30.6138;9.10929;-32.0021;28.8799;8.49418;-31.0519;31.8525;8.00303;-34.7815;24.3281;6.75551;-32.8904;23.145;8.31773;-30.0876;21.1956;10.0985;-27.2508;23.3421;11.0535;-23.0499;28.2298;8.07421;-35.2486;21.8141;5.9745;-32.7401;19.7746;8.29549;-26.0708;20.3796;10.5031;-20.7733;25.9163;7.35722;-35.1996;19.3635;5.38712;-32.3819;17.8661;7.6247;-29.4115;15.6362;9.05387;-29.6354;17.7154;9.39516;-25.8243;18.3313;10.568
5;-29.3876;30.5767;9.11341;-31.9813;28.8384;8.48322;-31.0394;31.8168;8.01136;-34.7565;24.2917;6.73272;-32.861;23.1033;8.28526;-30.0517;21.1512;10.0607;-27.2234;23.3013;11.0269;-23.0338;28.191;8.04853;-35.2311;21.7695;5.95478;-32.7207;19.7362;8.27398;-26.0409;20.3412;10.4747;-20.7628;25.8831;7.29988;-35.1776;19.3216;5.36227;-32.3688;17.8194;7.61021;-29.3654;15.5936;9.00921;-29.5949;17.6711;9.35699;-25.794;18.2927;10.5373
6;-29.3451;30.5257;9.09336;-31.9468;28.8;8.46132;-30.9953;31.7772;8.00183;-34.745;24.2704;6.7054;-32.8437;23.0669;8.24091;-30.0392;21.0984;10.0008;-27.1981;23.2359;10.97;-23.0029;28.1289;8.00442;-35.2286;21.7439;5.92207;-32.7115;19.7013;8.22301;-26.0197;20.2768;10.4091;-20.7311;25.8231;7.2521;-35.1732;19.3006;5.31617;-32.3629;17.7796;7.54864;-29.3721;15.5397;8.92686;-29.598;17.6149;9.29019;-25.7751;18.2276;10.4668
7;-29.3273;30.497;9.06732;-31.923;28.7616;8.4377;-30.9825;31.7419;7.97597;-34.7034;24.2196;6.68383;-32.8036;23.0252;8.23037;-29.9947;21.0683;9.99788;-27.1569;23.2178;10.9558;-22.9765;28.1178;7.97041;-35.1782;21.6952;5.90748;-32.6676;19.661;8.2319;-25.9724;20.2591;10.4105;-20.7031;25.8164;7.20827;-35.1255;19.2495;5.31841;-32.3148;17.7318;7.56347;-29.319;15.5035;8.95373;-29.5505;17.5792;9.31088;-25.7221;18.2078;10.4755
8;-29.2899;30.4537;9.03631;-31.8877;28.7133;8.4291;-30.9542;31.6936;7.95305;-34.6716;24.1642;6.69735;-32.7619;22.9768;8.23273;-29.9375;21.0261;9.98333;-27.0964;23.1824;10.9283;-22.9339;28.0949;7.91543;-35.1443;21.6408;5.91642;-32.6234;19.6144;8.22969;-25.9112;20.2249;10.3824;-20.6685;25.7905;7.13832;-35.0906;19.1978;5.32308;-32.2746;17.6841;7.55717;-29.2651;15.4633;8.93826;-29.4957;17.539;9.29569;-25.6561;18.1721;10.4491
9;-29.2868;30.3976;9.0102;-31.8793;28.6538;8.39033;-30.9505;31.6374;7.92578;-34.6516;24.1067;6.63585;-32.7418;22.9174;8.16821;-29.922;20.9654;9.91792;-27.0884;23.1241;10.8877;-22.9192;28.056;7.90031;-35.1213;21.5863;5.84261;-32.6005;19.5577;8.15127;-25.903;20.1681;10.3383;-20.6559;25.7494;7.10778;-35.0661;19.1467;5.24039;-32.2498;17.6277;7.47292;-29.2539;15.4122;8.86748;-29.4794;17.4894;9.21958;-25.6489;18.115;10.4016
