#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:38:58
# StartFrame : 0 
# StopFrame : 6151 
# Delimiter: ';' 
# Framenumber;LeftHand0;LeftHand1;LeftHand2;LeftHandPinky10;LeftHandRing10;LeftHandMiddle10;LeftHandIndex10;LeftHandThumb20;LeftHandPinky20;LeftHandRing20;LeftHandIndex20;LeftHandThumb30;LeftHandPinky30;LeftHandRing30;LeftHandMiddle30;LeftHandMiddle31;LeftHandIndex30
0;-33.5338;26.3373;15.8217;-36.2452;24.7876;15.2737;-35.1168;27.6775;14.7593;-39.2191;20.3847;13.5049;-37.4882;19.1275;15.2171;-35.0359;17.0484;16.9432;-31.825;18.922;17.5211;-27.762;23.0146;14.3555;-39.6384;17.9197;12.6013;-37.2371;15.6473;14.8513;-30.8947;15.9535;16.6474;-25.936;20.5865;13.5179;-39.3759;15.4843;11.6613;-36.5779;14.0439;13.6432;-34.651;11.4868;15.0999;-34.7316;13.5204;15.6533;-30.7358;13.832;16.3768
1;-33.4816;26.2947;15.9595;-36.2662;24.8607;15.4668;-35.0229;27.696;14.9147;-39.409;20.5562;13.7394;-37.6702;19.2325;15.3646;-35.2352;17.0621;17.0322;-32.0307;18.8208;17.6377;-27.803;22.7792;14.3802;-39.8564;18.0995;12.7992;-37.4661;15.7703;14.9124;-31.1957;15.8413;16.7098;-26.0603;20.3072;13.5072;-39.5985;15.6819;11.8033;-36.8621;14.1604;13.6882;-34.9809;11.5412;15.1426;-35.0124;13.5731;15.7072;-31.0971;13.7181;16.4066
2;-33.5746;26.2753;16.1175;-36.3054;24.8034;15.462;-35.0732;27.6578;14.989;-39.3139;20.455;13.6143;-37.5682;19.1366;15.2539;-35.1264;17.0035;16.9677;-32.0335;18.8184;17.7648;-27.8214;22.7351;14.7347;-39.6946;17.9411;12.6965;-37.2299;15.6903;14.8336;-30.9947;15.9347;16.7473;-26.0968;20.2651;13.8245;-39.3151;15.5324;11.7329;-36.5209;14.0741;13.6768;-34.5826;11.5391;15.1171;-34.7093;13.5716;15.6662;-30.7637;13.8321;16.3411
3;-33.5895;26.2865;16.1347;-36.3258;24.8275;15.4733;-35.0709;27.6691;14.9838;-39.364;20.4905;13.6504;-37.6189;19.1687;15.2856;-35.1888;17.0312;17.0019;-32.1005;18.8323;17.8321;-27.8228;22.7106;14.8157;-39.7585;17.9586;12.7301;-37.2998;15.7224;14.8796;-31.0652;15.9493;16.8114;-26.126;20.2237;13.904;-39.359;15.561;11.7532;-36.5965;14.09;13.7369;-34.6869;11.5657;15.2129;-34.797;13.605;15.7399;-30.8445;13.8526;16.4161
4;-33.5513;26.2739;16.1228;-36.2859;24.8101;15.4649;-35.0392;27.6561;14.9799;-39.3286;20.4751;13.6474;-37.5658;19.1496;15.2603;-35.1161;17.0117;16.9425;-32.0387;18.8177;17.7884;-27.7643;22.7244;14.7881;-39.7271;17.9362;12.7174;-37.2448;15.7066;14.8443;-30.9999;15.9439;16.7482;-26.0898;20.2392;13.8364;-39.317;15.5509;11.7226;-36.5389;14.0734;13.6873;-34.6176;11.5525;15.1453;-34.7353;13.5865;15.6908;-30.7765;13.8506;16.3436
5;-33.546;26.2796;16.1155;-36.2818;24.8165;15.4613;-35.0337;27.6611;14.9713;-39.3298;20.4817;13.6528;-37.5622;19.1561;15.2613;-35.1061;17.0191;16.9334;-32.0333;18.8251;17.7862;-27.7451;22.7383;14.7976;-39.7283;17.9386;12.7199;-37.2439;15.7141;14.8514;-30.9928;15.9536;16.7436;-26.0926;20.2467;13.8279;-39.3152;15.5579;11.724;-36.5385;14.0741;13.6934;-34.6219;11.555;15.1654;-34.7405;13.5887;15.7118;-30.7692;13.8615;16.3409
6;-33.5381;26.2882;16.1121;-36.2759;24.8272;15.4614;-35.0242;27.6691;14.9651;-39.3314;20.4935;13.6632;-37.5603;19.1674;15.2696;-35.1015;17.0311;16.9324;-32.0332;18.8355;17.7969;-27.7254;22.7496;14.8126;-39.7337;17.9476;12.7322;-37.2462;15.726;14.8684;-30.9948;15.9624;16.7588;-26.0964;20.2503;13.8261;-39.3251;15.5674;11.7415;-36.5429;14.0781;13.7134;-34.6324;11.5638;15.1879;-34.7502;13.5975;15.7344;-30.7735;13.8702;16.362
7;-33.5274;26.2864;16.1062;-36.2659;24.8264;15.4565;-35.0135;27.6679;14.9601;-39.3255;20.4948;13.6606;-37.5487;19.1664;15.2607;-35.0845;17.0294;16.9126;-32.0203;18.8336;17.7875;-27.6992;22.7609;14.8164;-39.729;17.9469;12.7267;-37.2348;15.7267;14.86;-30.9777;15.9637;16.7471;-26.0906;20.258;13.8088;-39.3212;15.5699;11.7358;-36.5322;14.0749;13.7047;-34.6194;11.5625;15.1753;-34.7404;13.5943;15.728;-30.7545;13.8729;16.3515
8;-33.5151;26.2916;16.0935;-36.2561;24.834;15.4485;-35.0005;27.6732;14.9464;-39.3225;20.5034;13.6618;-37.5422;19.1744;15.26;-35.0748;17.0376;16.9078;-32.0127;18.8402;17.7834;-27.6753;22.7735;14.8184;-39.7271;17.9533;12.7279;-37.2305;15.7352;14.866;-30.9703;15.9702;16.7449;-26.0857;20.2644;13.7982;-39.3207;15.5779;11.7393;-36.53;14.0777;13.7131;-34.615;11.5658;15.1839;-34.7393;13.5962;15.7414;-30.7483;13.88;16.3542
9;-33.507;26.2933;16.0924;-36.2513;24.841;15.4499;-34.9902;27.6774;14.9457;-39.3283;20.5159;13.6683;-37.5411;19.1823;15.2563;-35.08;17.0427;16.906;-32.0139;18.8405;17.7831;-27.6598;22.7772;14.8258;-39.7381;17.9648;12.7352;-37.2317;15.7461;14.8632;-30.971;15.9716;16.744;-26.0917;20.2618;13.7895;-39.3388;15.5893;11.7508;-36.5407;14.0815;13.721;-34.6342;11.567;15.1929;-34.758;13.596;15.7551;-30.7497;13.8823;16.3557
