#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:32:17
# StartFrame : 0 
# StopFrame : 2799 
# Delimiter: ';' 
# Framenumber;scale0;scale1;scale2;scale3
0;39.3748;-9.17753;-2.78089;33.8061;-4.38468;-2.79392;5.21466;-5.89259;-2.66223;0.260088;-10.7238;-2.60453
1;39.3747;-9.17966;-2.77734;33.8061;-4.38669;-2.79971;5.2146;-5.8936;-2.6644;0.259903;-10.7246;-2.59704
2;39.3742;-9.17852;-2.78353;33.8055;-4.38556;-2.79865;5.21412;-5.89277;-2.65905;0.259455;-10.7238;-2.59671
3;39.3764;-9.18105;-2.78613;33.808;-4.3877;-2.79959;5.21651;-5.89303;-2.66279;0.261517;-10.7238;-2.60291
4;39.374;-9.18008;-2.78046;33.8056;-4.38676;-2.79601;5.21411;-5.89217;-2.66063;0.259134;-10.7229;-2.59938
5;39.3754;-9.17889;-2.78315;33.8069;-4.38582;-2.79597;5.21541;-5.89265;-2.66318;0.260656;-10.7237;-2.60527
6;39.3767;-9.17749;-2.7957;33.808;-4.38468;-2.80383;5.21657;-5.89299;-2.67079;0.262051;-10.7243;-2.61701
7;39.3758;-9.17836;-2.78197;33.8073;-4.38528;-2.79829;5.21583;-5.89188;-2.66361;0.261057;-10.7229;-2.60191
8;39.3757;-9.18188;-2.78333;33.8076;-4.3883;-2.79595;5.21603;-5.8925;-2.65866;0.260841;-10.7231;-2.59937
9;39.3761;-9.1781;-2.78745;33.8077;-4.38486;-2.7996;5.21624;-5.89078;-2.65975;0.261349;-10.7217;-2.6
10;39.3766;-9.17906;-2.78497;33.8083;-4.38569;-2.79546;5.2168;-5.89107;-2.65989;0.261801;-10.7219;-2.60311
