# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# LeftHandIndex1@ROTATION_AXIS@(0,0,1) LeftHandIndex1@ROTATION_AXIS@(1,0,0) LeftHandIndex2@ROTATION_AXIS@(1,0,0) LeftHandIndex3@ROTATION_AXIS@(1,0,0) LeftHandMiddle1@ROTATION_AXIS@(0,0,1) LeftHandMiddle1@ROTATION_AXIS@(1,0,0) LeftHandMiddle2@ROTATION_AXIS@(1,0,0) LeftHandMiddle3@ROTATION_AXIS@(1,0,0) LeftHandPinky1@ROTATION_AXIS@(0,0,1) LeftHandPinky1@ROTATION_AXIS@(1,0,0) LeftHandPinky2@ROTATION_AXIS@(1,0,0) LeftHandPinky3@ROTATION_AXIS@(1,0,0) LeftHandRing1@ROTATION_AXIS@(0,0,1) LeftHandRing1@ROTATION_AXIS@(1,0,0) LeftHandRing2@ROTATION_AXIS@(1,0,0) LeftHandRing3@ROTATION_AXIS@(1,0,0) LeftHandThumb1@ROTATION_AXIS@(0,0,1) LeftHandThumb1@ROTATION_AXIS@(1,0,0) LeftHandThumb2@ROTATION_AXIS@(1,0,0) LeftHandThumb3@ROTATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 0.0456886 0.698349 -0.210189 -0.0785869 0.0796226 0.564261 -0.04997 0.015825 0.113683 0.708407 -0.12538 -0.0271904 0.00613066 0.487282 0.159893 0.143133 -0.344686 0.25859 0.0983423 0.11522 -29.9482 32.931 5.31399 2.91366 -1.03555 1.8137 
1 0.0461162 0.701524 -0.211422 -0.0793007 0.0808665 0.567247 -0.0495646 0.0191013 0.116231 0.711231 -0.127222 -0.0274751 0.00856419 0.493881 0.156447 0.141068 -0.345356 0.255414 0.0995187 0.115608 -29.9295 32.8883 5.27542 2.91106 -1.03802 1.81432 
2 0.0563798 0.709107 -0.212547 -0.0797697 0.090976 0.591932 -0.0674631 0.0489433 0.12725 0.746256 -0.121652 -0.0201281 0.0260015 0.533903 0.141247 0.140575 -0.34541 0.24371 0.0960357 0.114344 -29.8992 32.8509 5.28641 2.90516 -1.0892 1.82373 
3 0.0611476 0.713512 -0.213572 -0.0798655 0.0937644 0.589802 -0.0710626 0.0556107 0.130212 0.705734 -0.0470799 -0.0182781 0.0267466 0.534884 0.127546 0.140728 -0.345517 0.246845 0.103208 0.118003 -29.864 32.8191 5.27167 2.90802 -1.06046 1.81806 
4 0.0629805 0.712056 -0.214534 -0.0799709 0.0951045 0.589156 -0.0743535 0.0719678 0.131905 0.698527 -0.0101968 -0.0340812 0.0292032 0.542152 0.121818 0.15436 -0.345749 0.245099 0.101155 0.111588 -29.8561 32.7773 5.23875 2.90461 -1.06706 1.81608 
5 0.0639586 0.707506 -0.2154 -0.0796793 0.0945909 0.585027 -0.0768365 0.0759449 0.13095 0.684051 0.0016777 -0.0361117 0.0294702 0.534312 0.115026 0.160092 -0.346044 0.252494 0.103097 0.110577 -29.8414 32.7615 5.25481 2.90583 -1.06451 1.81074 
6 0.0605005 0.706203 -0.216227 -0.0793404 0.0934464 0.583969 -0.0800594 0.083254 0.127775 0.678401 0.0121846 -0.0379462 0.026781 0.533742 0.112034 0.169685 -0.346267 0.25277 0.0971493 0.110513 -29.801 32.7314 5.24691 2.91614 -1.06788 1.81682 
7 0.0603358 0.701718 -0.21699 -0.0750822 0.093072 0.579031 -0.0827458 0.0882803 0.127152 0.68032 0.00401794 -0.0406346 0.026047 0.529071 0.109728 0.17729 -0.346575 0.253276 0.100174 0.110965 -29.7932 32.6988 5.21983 2.90897 -1.0676 1.8093 
8 0.0601226 0.702223 -0.217685 -0.0722262 0.0944537 0.582218 -0.0845855 0.0885274 0.129589 0.685638 0.00394115 -0.0430974 0.0285766 0.533251 0.106764 0.17957 -0.346919 0.246255 0.108933 0.111007 -29.7851 32.6447 5.1863 2.90108 -1.07396 1.80332 
9 0.0621639 0.701133 -0.218353 -0.0720984 0.0966787 0.584003 -0.0861393 0.0814594 0.131768 0.685399 0.00451488 -0.0448782 0.030385 0.535693 0.102365 0.182075 -0.347267 0.244358 0.114433 0.115964 -29.7752 32.599 5.16525 2.90169 -1.07066 1.80066 
