# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 -16.5712 16.672 -0.925174 3.13031 -0.00641778 1.51813 
1 -16.5689 16.6712 -0.923962 3.13058 -0.00702072 1.51821 
2 -16.5709 16.6691 -0.908811 3.13167 -0.00673082 1.5181 
3 -16.5711 16.672 -0.924789 3.13034 -0.00659052 1.51804 
4 -16.5689 16.6681 -0.911923 3.13167 -0.00709606 1.51829 
5 -16.5726 16.672 -0.927791 3.1299 -0.0065268 1.51805 
6 -16.5706 16.6698 -0.923087 3.13057 -0.00683765 1.51809 
7 -16.5681 16.6706 -0.906756 3.13182 -0.00702007 1.51809 
8 -16.5688 16.666 -0.895746 3.13292 -0.00710616 1.51811 
9 -16.5688 16.6681 -0.909832 3.13159 -0.00698364 1.51818 
10 -16.5684 16.6714 -0.908213 3.13163 -0.00660692 1.51806 
11 -16.5706 16.6737 -0.928694 3.12972 -0.00640973 1.51801 
12 -16.5682 16.6674 -0.899115 3.13259 -0.0071779 1.51817 
13 -16.5676 16.6673 -0.915785 3.13042 -0.00732708 1.51824 
14 -16.5683 16.6713 -0.923639 3.13068 -0.00684573 1.5182 
15 -16.5676 16.6668 -0.909706 3.1321 -0.00727218 1.51834 
16 -16.5698 16.6707 -0.920846 3.13062 -0.00669225 1.51805 
17 -16.5701 16.6688 -0.915316 3.13132 -0.00698304 1.5181 
18 -16.5694 16.6695 -0.914119 3.13127 -0.00667406 1.51824 
19 -16.5717 16.6739 -0.933038 3.12968 -0.00673262 1.5181 
20 -16.5718 16.6689 -0.9127 3.13106 -0.00656578 1.518 
21 -16.5711 16.6653 -0.904974 3.13247 -0.00720672 1.51814 
22 -16.5717 16.668 -0.910735 3.13158 -0.00657235 1.51821 
23 -16.5701 16.669 -0.917302 3.13154 -0.00722375 1.5182 
24 -16.5688 16.6702 -0.922993 3.13072 -0.0068203 1.51831 
25 -16.5714 16.6728 -0.931755 3.12953 -0.00607767 1.51803 
26 -16.571 16.6708 -0.923202 3.13091 -0.00697288 1.51815 
27 -16.5715 16.6679 -0.918568 3.13099 -0.00661508 1.5181 
28 -16.5735 16.6709 -0.942306 3.12879 -0.00648518 1.51796 
29 -16.5713 16.6703 -0.928699 3.13025 -0.0069679 1.51808 
30 -16.5694 16.6684 -0.917283 3.13145 -0.00701942 1.51835 
31 -16.57 16.6686 -0.92555 3.13048 -0.00678487 1.51836 
32 -16.5718 16.668 -0.924164 3.13176 -0.00793026 1.51805 
33 -16.5733 16.6732 -0.938294 3.12861 -0.00616297 1.51773 
34 -16.5688 16.6675 -0.918238 3.13156 -0.00746519 1.5183 
35 -16.5715 16.6681 -0.919125 3.12976 -0.00602751 1.51812 
36 -16.5706 16.6707 -0.937759 3.12905 -0.00643957 1.51819 
37 -16.5707 16.6699 -0.941607 3.1289 -0.00702585 1.5182 
38 -16.5697 16.6678 -0.924179 3.13061 -0.00710534 1.51828 
39 -16.5684 16.6676 -0.922079 3.13081 -0.00737948 1.51818 
40 -16.5675 16.667 -0.910297 3.13193 -0.00737588 1.51828 
41 -16.5692 16.6736 -0.941726 3.12891 -0.00708357 1.51812 
42 -16.5679 16.6687 -0.915517 3.13114 -0.0069554 1.51816 
43 -16.5667 16.6714 -0.930269 3.13013 -0.00685143 1.5183 
44 -16.5675 16.6692 -0.919706 3.13056 -0.00667499 1.51835 
45 -16.5669 16.6704 -0.932709 3.13008 -0.00712651 1.5183 
46 -16.5635 16.6741 -0.970309 3.12716 -0.00739641 1.5183 
47 -16.566 16.676 -0.944964 3.12921 -0.00739214 1.5181 
48 -16.5659 16.6816 -0.958515 3.12633 -0.00588985 1.51767 
49 -16.567 16.6781 -0.966897 3.1274 -0.00731404 1.51805 
50 -16.5661 16.6809 -0.973406 3.12657 -0.00717092 1.51803 
51 -16.5652 16.6739 -0.950802 3.12905 -0.00776394 1.51815 
52 -16.5654 16.6763 -0.949259 3.1289 -0.00727194 1.51818 
53 -16.5678 16.6781 -0.961028 3.12733 -0.00695568 1.51795 
54 -16.5673 16.6762 -0.96606 3.12733 -0.00749443 1.51803 
55 -16.565 16.6753 -0.954087 3.12886 -0.00770039 1.51816 
56 -16.5648 16.6737 -0.93732 3.13023 -0.00762734 1.5182 
57 -16.5685 16.6758 -0.946757 3.12899 -0.00723168 1.51803 
58 -16.5678 16.6795 -0.970886 3.12683 -0.00699071 1.51805 
59 -16.5649 16.6778 -0.960159 3.12816 -0.00749784 1.51814 
60 -16.5667 16.6748 -0.945284 3.12938 -0.00766601 1.51811 
61 -16.5686 16.6834 -0.967993 3.12669 -0.00648176 1.51784 
62 -16.5669 16.6735 -0.941525 3.12956 -0.00739192 1.51814 
63 -16.568 16.6698 -0.931162 3.13031 -0.00693957 1.5183 
64 -16.5694 16.6746 -0.949676 3.12863 -0.00703591 1.51803 
65 -16.5685 16.6763 -0.951094 3.12869 -0.00717824 1.51802 
66 -16.569 16.6816 -0.974417 3.12674 -0.00680148 1.518 
67 -16.5805 16.6708 -0.871622 3.13424 -0.00603457 1.51768 
68 -16.5809 16.6674 -0.862099 3.13512 -0.00620219 1.51768 
69 -16.5772 16.6711 -0.881931 3.13416 -0.00693032 1.51771 
70 -16.5741 16.6799 -0.933788 3.13009 -0.00694732 1.51776 
71 -16.5719 16.682 -0.959868 3.12834 -0.00770805 1.51758 
72 -16.5716 16.6688 -0.915559 3.13129 -0.00682403 1.51814 
73 -16.5652 16.6914 -1.0335 3.12301 -0.00843613 1.51769 
74 -16.5623 16.699 -1.08463 3.11869 -0.00834351 1.51767 
75 -16.5717 16.671 -0.93642 3.12956 -0.00676408 1.51814 
76 -16.574 16.6641 -0.90055 3.13225 -0.00653961 1.5181 
77 -16.5697 16.6708 -0.930721 3.13041 -0.00669067 1.51827 
78 -16.5692 16.6759 -0.956524 3.12846 -0.00744507 1.51803 
79 -16.569 16.6756 -0.959202 3.12852 -0.00747347 1.518 
80 -16.5698 16.6659 -0.903551 3.13263 -0.00698618 1.51843 
81 -16.5707 16.6664 -0.902092 3.13233 -0.00712451 1.51822 
82 -16.572 16.6672 -0.916838 3.13095 -0.00645822 1.51815 
83 -16.5682 16.6641 -0.891153 3.13365 -0.00721532 1.51837 
84 -16.5691 16.6671 -0.903588 3.1325 -0.00716477 1.5182 
85 -16.5714 16.6716 -0.914015 3.13098 -0.0063803 1.51796 
86 -16.568 16.6671 -0.901367 3.13263 -0.00716148 1.51825 
87 -16.5704 16.6669 -0.897221 3.13262 -0.0070248 1.51807 
88 -16.5722 16.6784 -0.934378 3.12892 -0.00585216 1.51778 
89 -16.5708 16.6722 -0.925449 3.13012 -0.00650699 1.51818 
90 -16.5716 16.6694 -0.907026 3.13181 -0.00657977 1.51812 
91 -16.5686 16.6694 -0.90943 3.13176 -0.00686803 1.51824 
92 -16.5698 16.671 -0.926376 3.13056 -0.00701229 1.51822 
93 -16.5684 16.6673 -0.898439 3.13283 -0.00710434 1.51819 
94 -16.5716 16.6671 -0.907605 3.13184 -0.00691214 1.51805 
95 -16.5701 16.6673 -0.91305 3.13151 -0.00749618 1.51812 
96 -16.5672 16.6699 -0.908539 3.13209 -0.00708723 1.51829 
97 -16.5692 16.672 -0.923079 3.13057 -0.00679614 1.51817 
98 -16.5702 16.67 -0.922725 3.13107 -0.00705748 1.51824 
99 -16.5697 16.6648 -0.895435 3.13312 -0.00702983 1.51824 
100 -16.5729 16.6717 -0.917791 3.1305 -0.00630705 1.51784 
101 -16.5687 16.6662 -0.895597 3.13311 -0.00716397 1.51818 
102 -16.5694 16.6685 -0.908814 3.13173 -0.00680365 1.51817 
103 -16.5704 16.6723 -0.926711 3.13037 -0.00681983 1.51816 
104 -16.5701 16.6735 -0.931433 3.12985 -0.0065994 1.5182 
105 -16.5707 16.6685 -0.904586 3.13237 -0.00704975 1.51822 
106 -16.5695 16.6711 -0.924908 3.13076 -0.00696585 1.51821 
107 -16.5681 16.6709 -0.920304 3.13121 -0.00702144 1.51826 
108 -16.5718 16.6723 -0.936978 3.12749 -0.00602711 1.51811 
109 -16.5698 16.6685 -0.897849 3.1328 -0.00711434 1.51817 
110 -16.5722 16.6697 -0.90941 3.13161 -0.00677273 1.5182 
111 -16.5732 16.6729 -0.927295 3.12981 -0.0063717 1.51795 
