#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:51:31
# StartFrame : 0 
# StopFrame : 6257 
# Delimiter: ';' 
# Framenumber;scale0;scale1;scale2;scale3
0;39.3631;-9.33135;-2.78445;33.8171;-4.51223;-2.79277;5.21892;-5.88507;-2.64962;0.241594;-10.6929;-2.59215
1;39.3636;-9.33106;-2.78216;33.8174;-4.51207;-2.79319;5.21928;-5.88555;-2.65329;0.242056;-10.6934;-2.59453
2;39.3615;-9.32968;-2.78409;33.8153;-4.51076;-2.79526;5.21718;-5.88451;-2.64764;0.240026;-10.6924;-2.58605
3;39.3617;-9.33133;-2.78615;33.8157;-4.51213;-2.79696;5.21754;-5.88448;-2.65519;0.240139;-10.6922;-2.59598
4;39.3617;-9.33093;-2.77926;33.8158;-4.51173;-2.78879;5.21758;-5.88419;-2.64806;0.240179;-10.6919;-2.59036
5;39.3585;-9.33104;-2.78475;33.8124;-4.51201;-2.79438;5.21425;-5.88529;-2.64727;0.237017;-10.6931;-2.58725
6;39.3594;-9.33089;-2.78001;33.8132;-4.51198;-2.79444;5.2151;-5.88571;-2.65372;0.237938;-10.6936;-2.59162
7;39.3615;-9.32934;-2.77984;33.8152;-4.51052;-2.79678;5.2171;-5.88462;-2.65825;0.240005;-10.6926;-2.59465
8;39.3591;-9.33114;-2.77979;33.8129;-4.51225;-2.79393;5.21476;-5.88608;-2.65229;0.237625;-10.694;-2.59012
9;39.3584;-9.33064;-2.77987;33.8121;-4.51184;-2.79659;5.21394;-5.88604;-2.65666;0.236866;-10.694;-2.59276
