#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:32:17
# StartFrame : 0 
# StopFrame : 2799 
# Delimiter: ';' 
# Framenumber;LeftHand0;LeftHand1;LeftHand2;LeftHandPinky10;LeftHandRing10;LeftHandMiddle10;LeftHandIndex10;LeftHandThumb20;LeftHandPinky20;LeftHandRing20;LeftHandIndex20;LeftHandThumb30;LeftHandPinky30;LeftHandRing30;LeftHandMiddle30;LeftHandMiddle31;LeftHandIndex30
0;2.59074;23.878;12.875;0.366131;22.0908;11.5073;1.16514;25.1258;11.526;-1.40846;17.6095;8.68199;-0.0278047;16.4009;10.6469;2.49836;14.4576;12.7591;4.88033;16.6262;14.5201;8.97175;21.3256;12.5776;-1.30406;15.2595;7.54732;0.486347;13.0453;10.2662;6.51172;13.9283;13.8647;11.1779;19.1683;11.7541;-0.793047;12.9217;6.72775;1.31315;11.3601;9.38627;4.20337;9.22591;10.9871;3.58063;11.1272;11.6413;7.01217;11.9348;13.6887
1;2.63244;23.813;13.0254;0.348137;22.0812;11.6852;1.21376;25.0979;11.7042;-1.49277;17.6366;8.83691;-0.0704422;16.399;10.7372;2.49492;14.4216;12.7989;4.83073;16.5148;14.5835;9.02225;21.2075;12.6416;-1.33151;15.3057;7.65312;0.510171;13.079;10.2649;6.44949;13.8265;13.865;11.2006;19.0416;11.784;-0.745823;13.0021;6.77606;1.34418;11.4181;9.35047;4.24059;9.25556;10.9443;3.60739;11.1448;11.6229;6.94476;11.8355;13.6544
2;2.63033;23.7979;13.0148;0.334382;22.0793;11.6775;1.2192;25.0905;11.693;-1.56369;17.6358;8.86627;-0.0798342;16.3957;10.7179;2.48281;14.4163;12.7736;4.81372;16.4963;14.5717;9.04403;21.1966;12.6512;-1.39251;15.2534;7.66028;0.515436;13.0892;10.2523;6.45813;13.8261;13.8476;11.2048;19.0284;11.7707;-0.717604;12.9982;6.7422;1.34175;11.4156;9.35587;4.22855;9.26109;10.9364;3.59747;11.1544;11.6056;6.97092;11.8407;13.6332
3;2.62044;23.7869;13.0071;0.319176;22.0837;11.6593;1.22143;25.0896;11.6824;-1.61175;17.6502;8.85579;-0.10774;16.4025;10.6832;2.44547;14.4114;12.7395;4.76997;16.4744;14.5569;9.04299;21.1677;12.6609;-1.44317;15.2413;7.6444;0.478865;13.1013;10.2237;6.42053;13.8094;13.8315;11.1865;18.9967;11.761;-0.731002;13.006;6.71203;1.29598;11.4147;9.33826;4.18304;9.25946;10.9118;3.55502;11.1551;11.5773;6.93594;11.8253;13.6138
4;2.64427;23.7863;13.0095;0.344012;22.0713;11.675;1.23634;25.0802;11.6857;-1.58465;17.6235;8.89294;-0.0481089;16.3885;10.6993;2.51593;14.4137;12.7525;4.83236;16.4871;14.5663;9.08858;21.2006;12.6479;-1.40349;15.2074;7.67629;0.560879;13.0997;10.2366;6.49907;13.8354;13.833;11.2365;19.0425;11.7423;-0.667581;12.9863;6.73629;1.38065;11.4099;9.35268;4.27128;9.27336;10.9257;3.63614;11.1666;11.5914;7.02717;11.8553;13.6136
5;2.61699;23.7738;12.9961;0.315867;22.0726;11.6455;1.22394;25.0768;11.6654;-1.62594;17.6394;8.85019;-0.0926743;16.3954;10.6504;2.45204;14.4054;12.7113;4.76534;16.4621;14.5476;9.05981;21.1591;12.6611;-1.44824;15.2177;7.62406;0.501892;13.1102;10.1835;6.43088;13.8121;13.8086;11.1975;18.9975;11.7538;-0.705419;13.0046;6.67753;1.32046;11.4103;9.296;4.20173;9.26698;10.8726;3.56473;11.1562;11.5476;6.95555;11.8326;13.583
6;2.65607;23.7703;12.9944;0.351701;22.0606;11.6602;1.25145;25.0673;11.6701;-1.59547;17.6167;8.8857;-0.0389658;16.3816;10.6697;2.52664;14.4038;12.7152;4.83912;16.4679;14.5396;9.11165;21.1796;12.6224;-1.41342;15.1901;7.65958;0.564678;13.1025;10.2041;6.51286;13.8272;13.789;11.2507;19.0291;11.7057;-0.662249;12.9837;6.71119;1.38741;11.3978;9.30952;4.28856;9.27354;10.8679;3.64409;11.1578;11.5497;7.04512;11.8504;13.5605
7;2.61873;23.7602;12.9818;0.324165;22.0655;11.6121;1.23575;25.0684;11.6458;-1.60432;17.6409;8.79372;-0.0727392;16.3926;10.5898;2.45977;14.3963;12.6597;4.76041;16.4435;14.5156;9.07246;21.1392;12.6597;-1.41976;15.2211;7.56408;0.519886;13.1164;10.1235;6.44021;13.8075;13.7652;11.2076;18.9892;11.7456;-0.68125;13.009;6.62594;1.34461;11.4035;9.23359;4.22699;9.26679;10.8144;3.5772;11.148;11.4995;6.97227;11.8322;13.5299
8;2.6515;23.7589;12.9769;0.349053;22.0594;11.6264;1.25845;25.0632;11.6475;-1.58679;17.6269;8.82473;-0.0427245;16.3836;10.6164;2.51131;14.3968;12.6722;4.81365;16.4488;14.5115;9.11035;21.1489;12.6187;-1.39656;15.2098;7.59268;0.554304;13.1106;10.1559;6.49606;13.8166;13.7561;11.2431;19.0039;11.6995;-0.65884;13.0008;6.6542;1.38093;11.3925;9.26103;4.29063;9.27133;10.8201;3.63255;11.147;11.5126;7.03109;11.8428;13.523
9;2.65857;23.7529;12.9666;0.352815;22.0573;11.617;1.2674;25.0594;11.6374;-1.58568;17.6267;8.81345;-0.0411137;16.3823;10.6027;2.51025;14.3934;12.6523;4.81609;16.4411;14.497;9.1182;21.1365;12.6073;-1.39138;15.2115;7.57967;0.555722;13.1125;10.1419;6.50301;13.8141;13.7363;11.2445;18.9914;11.6846;-0.655972;13.0032;6.64434;1.38419;11.3903;9.24412;4.28362;9.27072;10.7938;3.62669;11.1455;11.4899;7.04103;11.8417;13.5002
10;2.67304;23.7467;12.9557;0.356529;22.056;11.6183;1.27953;25.0556;11.6314;-1.59849;17.6273;8.82245;-0.0541297;16.3811;10.6102;2.50841;14.3898;12.6448;4.81743;16.4302;14.4824;9.12927;21.1205;12.5775;-1.40409;15.2153;7.58435;0.535507;13.1107;10.149;6.4928;13.7986;13.7146;11.2457;18.9722;11.6508;-0.67438;13.0085;6.64789;1.36544;11.3847;9.24031;4.27569;9.2681;10.7724;3.61822;11.1394;11.4772;7.0228;11.8249;13.4782
