#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:51:31
# StartFrame : 0 
# StopFrame : 6257 
# Delimiter: ';' 
# Framenumber;scale0;scale1;scale2;scale3
0;-2.95938;3.81784;-2.66784;-8.68688;8.23689;-2.67502;-23.4175;7.93892;-2.58854;-28.7595;2.61242;-2.51033
1;-2.96043;3.8144;-2.67218;-8.68713;8.2345;-2.67538;-23.4178;7.93917;-2.58734;-28.7607;2.61359;-2.51247
2;-2.95549;3.82266;-2.66055;-8.68379;8.24063;-2.68135;-23.4144;7.94024;-2.59905;-28.7554;2.613;-2.50855
3;-2.96069;3.81602;-2.66877;-8.68735;8.23615;-2.6767;-23.418;7.94098;-2.59018;-28.761;2.61551;-2.51107
4;-2.9564;3.82222;-2.66068;-8.68521;8.23954;-2.67935;-23.4158;7.93738;-2.6001;-28.7562;2.60945;-2.51455
5;-2.96084;3.81521;-2.66564;-8.68697;8.23602;-2.67983;-23.4177;7.94273;-2.5952;-28.7614;2.618;-2.51044
6;-2.96178;3.81838;-2.69489;-8.6881;8.23895;-2.69468;-23.4188;7.94482;-2.601;-28.7621;2.61967;-2.52547
7;-2.96091;3.81577;-2.66517;-8.68782;8.23557;-2.67481;-23.4185;7.93959;-2.59221;-28.7612;2.61382;-2.51432
8;-2.95102;3.82586;-2.63779;-8.68159;8.24085;-2.66413;-23.4121;7.93291;-2.5857;-28.7504;2.60299;-2.49199
9;-2.9627;3.81352;-2.68047;-8.68922;8.23383;-2.68679;-23.4199;7.93917;-2.59291;-28.763;2.6139;-2.50971
