# ROTATION_AXIS=0
# TRANSLATION_AXIS=1
# COUPLED_TRANSLATION_AXIS=2
# EXTENSION_AXIS=3
# joint_name_1 axis_1_type (x,y,z) axis_2_type (x,y,z) ... ;joint_name_2 ...
# pose@TRANSLATION_AXIS@(1,0,0) pose@TRANSLATION_AXIS@(0,1,0) pose@TRANSLATION_AXIS@(0,0,1) pose@ROTATION_AXIS@(1,0,0) pose@ROTATION_AXIS@(0,1,0) pose@ROTATION_AXIS@(0,0,1) 
0 -16.5731 16.6792 -0.926091 3.13003 -0.00645273 1.51797 
1 -16.5694 16.6738 -0.901651 3.13271 -0.00720953 1.51827 
2 -16.5702 16.6744 -0.904394 3.13226 -0.0067911 1.51819 
3 -16.5735 16.6791 -0.932207 3.12953 -0.00661512 1.51803 
4 -16.5725 16.6829 -0.934308 3.12912 -0.0059089 1.51785 
5 -16.5733 16.6813 -0.922381 3.13004 -0.00579592 1.51774 
6 -16.5725 16.6743 -0.910421 3.13149 -0.00684647 1.51803 
7 -16.5722 16.6769 -0.91006 3.13147 -0.00651508 1.51813 
8 -16.5727 16.6758 -0.920088 3.13094 -0.00695736 1.51812 
9 -16.5732 16.6776 -0.9173 3.13065 -0.00645411 1.51799 
10 -16.5729 16.674 -0.915531 3.13218 -0.00727006 1.51836 
11 -16.5702 16.6755 -0.913762 3.13128 -0.00705997 1.51813 
12 -16.5749 16.6804 -0.937192 3.12904 -0.00615401 1.51794 
13 -16.5729 16.683 -0.939643 3.12853 -0.00598473 1.51783 
14 -16.5726 16.6809 -0.934082 3.12917 -0.0061584 1.51805 
15 -16.5732 16.6816 -0.924904 3.12958 -0.00581374 1.51776 
16 -16.5711 16.6812 -0.923371 3.13045 -0.00626914 1.5179 
17 -16.5715 16.6834 -0.927768 3.12944 -0.00578885 1.51785 
18 -16.5715 16.6744 -0.914814 3.13153 -0.00706133 1.51816 
19 -16.5698 16.6729 -0.90196 3.13257 -0.00711917 1.51812 
20 -16.5716 16.677 -0.926272 3.13045 -0.00671795 1.51814 
21 -16.5715 16.6787 -0.919057 3.13082 -0.00630223 1.51807 
22 -16.571 16.6776 -0.924215 3.13045 -0.00662789 1.51812 
23 -16.5737 16.6805 -0.932594 3.12914 -0.00622356 1.5179 
24 -16.5698 16.6789 -0.916835 3.13075 -0.00637622 1.51822 
25 -16.5719 16.6773 -0.916392 3.13061 -0.00634438 1.51769 
26 -16.5698 16.6737 -0.909812 3.13176 -0.00705991 1.51808 
27 -16.5699 16.6761 -0.915581 3.13022 -0.00692055 1.51819 
28 -16.5704 16.674 -0.91712 3.13237 -0.00675316 1.5182 
29 -16.5716 16.679 -0.917907 3.13069 -0.00616186 1.5178 
30 -16.5704 16.6755 -0.915327 3.13099 -0.0064461 1.51811 
31 -16.5719 16.6819 -0.940257 3.12837 -0.00596579 1.5177 
32 -16.5694 16.6765 -0.913577 3.13156 -0.00649324 1.51826 
33 -16.5708 16.6755 -0.91402 3.13108 -0.00651002 1.51815 
34 -16.5716 16.6798 -0.932929 3.12939 -0.00633883 1.5179 
35 -16.5688 16.6769 -0.921332 3.13073 -0.00683713 1.51828 
36 -16.572 16.6772 -0.91864 3.13066 -0.00632986 1.51813 
37 -16.571 16.6761 -0.924252 3.13061 -0.00657795 1.51819 
38 -16.5706 16.6767 -0.916392 3.13096 -0.00648499 1.51819 
39 -16.5727 16.6773 -0.924729 3.13034 -0.0065847 1.51811 
