#          __         __   ___________   ____   ___________        _____________   ____________ 
#         / /        / /  / _________/  / __ \  \  _______ \____   \  ___________\ \  ________ \ 
#        / /        / /  / /           / /  \ \  \ \      \____ \_  \ \             \ \       \ \ 
#       / /        / /  / /           / /    \ \  \ \          \_ \  \ \             \ \       \ \ 
#      / /________/ /  / /________   / /      \ \  \ \           \ \  \ \___________  \ \_______| | 
#     / _________  /  / _________/  / /        \ \  \ \           | |  \  __________\  \  _____  / 
#    / /        / /  / /           / /__________\ \  \ \         _/ /   \ \             \ \    \ \ 
#   / /        / /  / /           / ______________ \  \ \     __/ _/     \ \             \ \     \ \ 
#  / /        / /  / /_________  / /              \ \  \ \___/ __/        \ \__________   \ \      \ \ 
# /_/        /_/  /___________/ /_/                \_\  \_____/            \___________\   \_\       \_\ 
# 
# Trajectory of Effectors
# 2017-07-28T15:51:31
# StartFrame : 0 
# StopFrame : 6257 
# Delimiter: ';' 
# Framenumber;LeftHand0;LeftHand1;LeftHand2;LeftHandPinky10;LeftHandRing10;LeftHandMiddle10;LeftHandIndex10;LeftHandThumb20;LeftHandPinky20;LeftHandRing20;LeftHandIndex20;LeftHandThumb30;LeftHandPinky30;LeftHandRing30;LeftHandMiddle30;LeftHandMiddle31;LeftHandIndex30
0;-28.6224;27.528;18.8909;-31.2898;25.805;18.381;-30.2155;28.7056;17.6014;-34.1095;21.1132;16.8827;-32.4095;20.0883;18.6301;-29.8105;18.1789;20.6401;-26.843;20.2612;21.4468;-22.6845;24.2361;18.253;-34.3613;18.4769;15.9423;-32.2766;16.6011;18.4923;-25.948;17.1629;20.8674;-20.7994;21.7155;17.8306;-33.9099;16.1124;15.0983;-31.7261;14.7508;17.5143;-29.2202;12.4666;19.2396;-29.4089;14.5458;19.7067;-25.8526;15.023;20.8453
1;-28.6085;27.5207;18.8793;-31.2753;25.7973;18.3673;-30.2012;28.6985;17.5895;-34.0957;21.1068;16.867;-32.3995;20.0818;18.6194;-29.7914;18.1703;20.622;-26.8285;20.2529;21.432;-22.6679;24.2295;18.24;-34.3505;18.4705;15.9268;-32.2704;16.5922;18.4825;-25.9331;17.1564;20.8517;-20.784;21.71;17.8137;-33.9028;16.1056;15.0842;-31.7156;14.7437;17.4978;-29.2;12.4599;19.2304;-29.3886;14.5401;19.6934;-25.8378;15.0162;20.8299
2;-28.601;27.5139;18.8825;-31.2666;25.7903;18.3652;-30.1925;28.6926;17.5919;-34.0868;21.1016;16.8598;-32.3873;20.0735;18.6084;-29.7822;18.1611;20.6115;-26.8178;20.2436;21.4255;-22.6508;24.2202;18.2269;-34.3434;18.4638;15.9184;-32.2543;16.5844;18.4668;-25.9162;17.1515;20.8388;-20.7699;21.7031;17.7822;-33.8945;16.1005;15.074;-31.6964;14.7375;17.4801;-29.1893;12.453;19.2173;-29.3783;14.5329;19.6813;-25.8143;15.0071;20.8066
3;-28.5882;27.5059;18.8784;-31.2544;25.7833;18.3611;-30.1793;28.6853;17.588;-34.0766;21.0956;16.8561;-32.3775;20.0673;18.6022;-29.7687;18.153;20.6043;-26.8057;20.2339;21.417;-22.6312;24.2117;18.2147;-34.3327;18.4569;15.9135;-32.2453;16.5781;18.4564;-25.904;17.144;20.8257;-20.7556;21.6943;17.7574;-33.8819;16.0951;15.0677;-31.6881;14.7326;17.4679;-29.1723;12.4462;19.207;-29.3627;14.5257;19.6723;-25.7996;14.996;20.7863
4;-28.5756;27.4967;18.8707;-31.2409;25.7729;18.3525;-30.1676;28.6762;17.5816;-34.0632;21.0858;16.8467;-32.365;20.0573;18.5935;-29.7501;18.1415;20.589;-26.7868;20.2227;21.3993;-22.6143;24.2071;18.2009;-34.3208;18.4458;15.9029;-32.2364;16.5669;18.4491;-25.8827;17.1361;20.8015;-20.739;21.6918;17.7376;-33.8691;16.0857;15.0547;-31.6782;14.7215;17.4571;-29.1521;12.4364;19.1902;-29.3427;14.5159;19.6554;-25.7747;14.985;20.7542
5;-28.5673;27.4896;18.8678;-31.2337;25.7666;18.3525;-30.1607;28.6698;17.581;-34.0589;21.0805;16.8487;-32.3604;20.0515;18.5962;-29.7387;18.1339;20.5812;-26.7759;20.2146;21.3916;-22.608;24.197;18.1845;-34.3164;18.4405;15.902;-32.2336;16.5602;18.4525;-25.8721;17.1294;20.7919;-20.7296;21.6851;17.7215;-33.8636;16.0826;15.0504;-31.6743;14.715;17.4558;-29.143;12.4307;19.1812;-29.3329;14.5101;19.6468;-25.7627;14.9764;20.742
6;-28.5557;27.4795;18.8617;-31.2218;25.7551;18.3495;-30.1515;28.6592;17.5775;-34.0452;21.0681;16.8452;-32.3436;20.0389;18.5911;-29.7166;18.1219;20.5678;-26.7555;20.2042;21.3781;-22.5945;24.1879;18.1628;-34.3017;18.4302;15.895;-32.2118;16.5477;18.442;-25.8502;17.1213;20.7737;-20.7161;21.6784;17.6927;-33.8511;16.0733;15.0421;-31.6498;14.7052;17.4399;-29.1188;12.4217;19.1619;-29.3097;14.5006;19.6298;-25.739;14.9677;20.7212
7;-28.549;27.4772;18.8463;-31.2177;25.7551;18.3399;-30.1432;28.6552;17.5584;-34.0464;21.0669;16.8492;-32.3405;20.0395;18.5906;-29.7232;18.1266;20.5794;-26.7544;20.2068;21.3807;-22.5894;24.1774;18.1565;-34.3033;18.4267;15.9042;-32.2059;16.5502;18.4438;-25.8479;17.1247;20.7797;-20.7136;21.6658;17.694;-33.8533;16.0683;15.0569;-31.6475;14.7053;17.4497;-29.1279;12.4206;19.1751;-29.3202;14.4985;19.6471;-25.7369;14.9726;20.7335
8;-28.5361;27.4619;18.8423;-31.2029;25.7378;18.3326;-30.1322;28.641;17.5577;-34.0259;21.0496;16.8309;-32.3204;20.0209;18.571;-29.6973;18.1055;20.5513;-26.7322;20.1866;21.3555;-22.5746;24.1642;18.134;-34.2815;18.4129;15.8818;-32.1838;16.5317;18.4159;-25.8241;17.1082;20.7426;-20.6974;21.6568;17.661;-33.8354;16.0546;15.0345;-31.6237;14.6899;17.4161;-29.0961;12.4052;19.1341;-29.2898;14.4822;19.6093;-25.7116;14.956;20.6888
9;-28.522;27.4504;18.8402;-31.1907;25.7285;18.3329;-30.1184;28.631;17.5574;-34.0148;21.0414;16.8287;-32.3059;20.0105;18.5653;-29.6916;18.0949;20.5506;-26.7164;20.1733;21.3473;-22.564;24.145;18.1195;-34.266;18.4067;15.873;-32.1653;16.5236;18.4059;-25.8046;17.0979;20.7296;-20.6886;21.6382;17.6429;-33.8167;16.0515;15.0204;-31.6085;14.6811;17.4091;-29.0929;12.393;19.1197;-29.2868;14.4683;19.6018;-25.6898;14.9466;20.6752
